ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Sphingomonas sp. Leaf5	0	0	9	0	0	2	1	0	0	3	0	1	0	0	0	0	0	0	3	1	0	0	1	0	5	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	1	2	0	1	0	0	0	1	0	0	0
Sphingomonas sp. Leaf10	0	1	13	0	0	1	4	11	3	0	23	10	0	14	0	1	19	9	9	6	4	1	3	0	2	2	0	0	0	0	0	2	0	0	1	1	1	2	0	0	2	7	6	2	4	0	2	2	0	1	15	5	1	2	4
Sphingomonas sp. Leaf22	0	0	0	0	0	0	3	0	0	2	1	4	2	1	0	4	5	1	3	0	0	0	3	0	2	0	0	4	0	1	2	0	0	1	0	0	0	0	4	32	0	0	8	1	0	1	4	0	0	0	1	2	1	0	4
Sphingomonas sp. Leaf25	0	4	6	4	0	2	5	3	11	5	2	4	0	0	4	2	2	2	14	7	3	4	3	0	1	2	9	0	7	0	1	4	3	0	0	1	7	0	0	1	102	9	33	4	58	0	0	1	1	2	4	3	16	4	0
Sphingomonas sp. Leaf29	1	1	12	2	0	1	5	8	1	9	6	7	1	0	0	1	6	2	5	38	6	0	3	1	0	1	6	5	0	1	0	2	5	1	0	0	3	0	0	0	2	2	14	3	2	7	0	23	0	9	3	35	0	2	0
Sphingomonas sp. Leaf33	2	1	56	0	0	6	2	2	4	3	1	8	0	0	0	0	10	2	9	4	6	0	1	0	1	2	30	2	1	0	1	0	3	0	0	2	9	0	0	1	95	11	10	2	2	0	0	6	1	1	12	2	8	16	0
Sphingomonas sp. Leaf62	0	3	78	0	0	1	2	1	0	5	1	1	0	0	0	1	3	1	2	0	9	0	1	0	0	0	0	1	2	0	0	6	0	3	1	0	1	0	0	0	1	0	51	0	3	1	0	5	2	0	0	8	1	0	0
Sphingomonas sp. Root50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. Root710	2	3	3	123	0	3	4	1	1	0	1	6	2	1	0	3	5	4	15	4	4	0	5	0	0	7	20	2	2	0	3	1	0	0	4	3	23	0	0	1	31	9	12	2	3	0	0	1	2	0	4	2	3	1	3
Sphingomonas sp. HKS19	0	1	9	0	0	1	4	4	0	0	3	2	2	0	1	0	7	2	2	2	0	0	3	0	39	3	2	5	1	3	1	0	0	0	1	3	0	0	0	4	3	5	17	3	0	0	4	1	0	0	14	1	2	2	3
Sphingomonas sp. JS21-1	0	0	7	0	0	2	12	4	1	4	12	6	1	0	1	0	2	7	11	15	2	1	2	1	2	3	6	2	1	1	0	7	42	1	0	1	13	1	1	3	29	12	19	6	27	2	1	9	1	0	5	0	0	8	3
Sphingomonas sp. 66-10	1	0	3	0	0	3	1	14	1	0	1	3	1	0	0	0	17	4	6	2	2	4	4	0	4	0	5	0	2	0	0	3	0	3	0	0	1	0	0	0	1	18	58	7	1	1	1	2	1	1	2	2	0	2	1
Sphingomonas sp. 67-36	8	7	4	2	0	0	25	1	4	36	0	9	3	0	2	2	21	7	35	6	5	5	5	0	6	7	5	11	1	1	7	2	1	9	1	1	12	3	4	2	69	20	39	34	2	2	5	3	5	2	11	4	20	5	3
Sphingomonas sp. 67-41	3	1	2	0	0	2	22	0	4	1	1	18	3	0	1	0	6	6	1	3	0	0	4	0	3	2	3	0	2	0	2	0	0	3	3	2	3	0	0	0	2	25	84	4	1	1	0	2	0	1	5	2	0	1	0
Sphingomonas sp. TZW2008	1	1	6	0	0	1	13	2	3	0	0	1	0	0	1	1	7	13	1	4	0	1	2	0	40	0	12	0	3	0	0	0	1	2	1	1	25	0	0	2	10	13	33	3	3	1	0	2	0	1	5	5	0	4	6
Sphingomonas sp. LM7	0	2	8	0	0	2	5	3	2	8	0	14	4	0	1	0	9	5	12	0	4	2	3	2	1	1	3	1	6	4	0	6	11	6	1	1	6	2	1	2	6	7	46	4	0	0	1	5	3	1	3	7	0	4	6
Sphingomonas sp. UBA1000	4	0	12	3	0	0	13	3	0	16	0	9	3	0	0	0	10	6	19	2	0	2	4	0	1	0	1	1	7	0	1	1	3	0	1	1	10	0	0	6	2	14	21	2	2	3	2	0	0	0	0	3	2	2	0
Sphingomonas sp. UBA4766	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. UBA4815	3	1	9	0	1	6	7	2	0	1	2	12	0	0	1	2	4	2	4	1	1	1	8	0	2	4	1	0	2	0	0	1	0	1	3	0	3	2	0	0	16	27	31	7	2	3	1	28	3	0	1	7	1	1	1
Sphingomonas sp. UBA7901	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	9	0	0	3	0	0
Sphingomonas sp. UBA978	1	0	2	1	0	2	3	2	0	0	1	10	1	0	4	0	2	11	37	19	2	0	3	0	0	0	1	2	2	1	0	6	1	1	0	2	0	0	0	1	5	2	19	2	2	0	1	0	0	0	3	3	2	6	0
Sphingomonas sp. NIC1	0	0	5	0	0	6	1	24	0	35	1	17	0	0	0	0	8	2	2	4	1	0	3	0	0	0	0	0	0	0	22	0	1	2	0	0	0	0	9	1	3	2	5	2	1	1	51	0	1	0	1	8	0	4	0
Sphingomonas sp. 12-62-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	4	1	0	1	0	0	0	1	0	0	0	0
Sphingomonas sp. 28-62-11	0	3	0	0	0	0	0	2	0	0	1	0	0	0	1	0	5	0	1	1	1	0	1	0	1	2	0	1	1	0	0	2	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	3	0	0	5	0	1	0	2
Sphingomonas sp. 28-63-12	0	1	10	26	0	1	1	1	0	1	0	3	0	0	7	0	3	1	4	6	0	0	0	1	1	0	2	0	2	0	5	24	22	0	0	0	0	0	0	1	4	3	10	3	1	1	0	0	0	0	0	0	2	3	1
Sphingomonas sp. 32-66-10	0	2	2	1	0	35	3	1	3	1	0	3	1	0	0	1	5	5	7	1	0	3	0	0	1	1	2	0	2	0	1	0	3	1	0	0	1	1	0	0	3	1	33	0	3	0	1	1	1	0	0	5	3	2	0
Sphingomonas sp. IBVSS1	0	0	1	1	0	0	6	0	1	0	0	4	1	0	3	1	6	3	7	1	6	1	2	0	2	0	2	0	0	4	0	3	1	0	0	3	7	0	0	0	1	9	5	6	3	0	1	0	0	0	1	1	0	1	0
Sphingomonas sp. IBVSS2	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	1	1	1	0	2	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
Sphingomonas sp. EC-HK361	0	1	1	0	1	4	0	0	0	0	0	20	1	0	0	0	4	3	4	3	1	0	2	0	1	0	5	0	1	1	2	1	0	2	0	0	4	0	1	0	12	5	20	2	1	1	2	0	1	0	2	4	0	3	1
Sphingomonas sp. HMWF008	0	2	4	0	0	0	1	3	0	8	0	2	32	0	1	4	8	1	8	2	2	6	0	0	16	2	9	5	1	1	2	6	7	0	1	0	7	0	37	38	5	0	5	4	1	1	74	0	2	4	2	12	0	1	9
Sphingomonas sp. PP-CC-3A-396	0	2	4	2	3	6	4	6	51	2	2	17	3	1	2	5	7	4	4	7	4	0	0	0	2	5	2	25	2	0	0	1	23	0	2	0	33	0	32	3	2	3	18	0	1	1	0	1	0	6	4	3	6	2	1
Sphingomonas sp. PP-CE-1G-424	0	1	1	1	0	0	8	0	0	0	2	21	3	0	0	2	3	2	3	0	3	3	4	0	3	0	0	0	0	0	0	3	2	2	1	2	2	0	0	0	0	8	0	4	1	2	2	2	3	0	3	2	0	18	0
Sphingomonas sp. PP-F2F-G114-C0414	0	0	2	0	0	0	1	0	0	0	0	3	5	0	0	1	2	0	1	1	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	32	2	2	2	0	1	0	1	0	0	0	1	0	1	0
Sphingomonas sp. PAMC26645	3	4	3	0	0	2	3	19	1	1	0	5	1	0	1	1	4	1	16	3	2	0	1	0	0	0	3	0	0	0	0	0	3	1	5	1	4	0	0	0	31	2	1	0	1	1	4	1	0	0	2	3	0	0	1
Sphingomonas sp. XS-10	3	0	2	0	0	1	3	3	0	3	0	13	0	0	2	2	10	6	9	0	3	1	10	1	2	1	8	1	2	0	1	4	3	0	0	0	9	0	0	0	4	15	11	4	1	0	7	6	1	0	12	59	4	10	2
Sphingomonas sp. 8AM	5	2	3	1	0	2	3	5	0	3	0	6	1	0	1	0	33	2	8	1	0	1	1	0	1	2	11	0	8	0	0	34	1	0	2	1	4	0	0	1	5	11	43	3	9	0	1	3	0	0	9	3	0	0	27
Sphingomonas sp. AX6	1	4	9	1	0	2	2	2	0	1	0	2	7	0	4	0	11	1	12	4	5	4	1	0	1	3	2	0	3	4	6	4	1	10	0	1	6	0	1	1	6	15	8	4	9	0	2	3	2	0	6	5	2	7	3
Sphingomonas sp. T1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	2	6	0	1	1	0	2	0	3	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	3	1	2	0	0	0	1	5	0	0	1	0	0	0	2
Sphingomonas sp. LMO-1	5	1	5	0	1	4	3	1	1	3	1	10	1	0	1	0	10	1	11	8	3	1	14	0	5	3	10	1	8	0	4	4	4	0	1	3	9	0	1	0	15	16	45	5	3	0	1	6	1	2	3	9	9	9	1
Sphingomonadaceae bacterium	1	21	7	0	0	1	6	1	0	1	2	8	4	6	2	4	9	7	9	3	0	6	0	1	15	3	2	9	4	7	0	2	2	2	1	0	2	1	23	1	9	13	19	6	1	4	3	18	0	4	13	4	2	4	4
Citromicrobium sp. UBA1476	1	0	11	0	0	1	21	1	1	1	0	8	1	0	0	0	1	0	4	2	0	1	1	0	0	0	16	0	2	0	0	0	2	0	0	1	9	0	0	5	8	5	2	0	1	1	0	1	0	0	2	0	0	4	4
Citromicrobium sp. UBA3494	0	0	4	1	0	2	8	1	1	6	0	5	0	0	0	1	13	2	0	1	3	3	1	0	0	0	2	0	5	1	1	2	20	0	0	1	2	0	0	0	8	6	3	4	1	0	0	2	1	0	0	0	1	6	0
Blastomonas natatoria	0	3	6	0	0	2	0	12	2	1	0	1	27	0	2	1	5	4	2	3	3	1	2	0	3	1	0	8	1	0	0	2	0	76	0	0	22	1	0	0	5	15	4	9	2	0	4	0	1	0	0	58	0	7	1
Blastomonas sp. RAC04	2	4	9	1	0	0	7	7	0	1	0	10	4	0	4	0	7	2	9	2	1	0	2	0	1	1	1	0	1	1	0	7	0	0	3	0	1	2	0	0	11	5	7	18	1	3	0	0	0	0	4	7	0	1	1
Sphingobium yanoikuyae	4	8	49	2	4	33	70	2	1	33	1	63	2	0	3	7	7	24	75	6	3	41	43	0	33	9	3	108	8	1	37	7	9	3	3	5	33	4	5	4	44	61	89	48	7	19	8	7	3	3	4	69	3	50	1
Sphingobium chlorophenolicum	0	0	11	0	0	0	2	41	2	20	0	32	3	0	0	0	22	1	8	1	0	0	2	0	0	2	1	1	1	0	1	4	0	0	3	2	0	2	2	2	3	11	26	6	0	1	1	4	1	0	2	2	1	1	0
Sphingobium xenophagum	0	0	1	0	0	1	4	1	0	23	0	45	6	0	0	0	5	4	1	42	0	0	0	0	1	1	6	0	0	0	3	0	1	1	1	0	1	0	17	0	2	4	3	1	2	0	0	0	1	0	2	1	1	0	1
Sphingobium fuliginis	0	0	2	1	0	1	4	1	2	3	0	4	1	0	0	38	4	47	6	9	0	0	2	0	0	5	2	86	2	0	25	0	0	0	0	3	30	1	38	1	5	6	3	4	6	1	1	5	0	0	5	2	3	2	0
Sphingobium faniae	0	0	11	0	0	56	12	0	1	2	1	23	2	0	1	4	2	4	7	2	4	151	17	2	55	3	2	19	40	2	50	0	3	0	0	1	2	0	8	17	7	41	37	9	0	35	134	2	3	3	4	71	1	7	4
Sphingobium wenxiniae	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	4	0	2	1	0	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	3	5	1	0	0	1	0	0	0	0	1	0	0	8
Sphingobium baderi	0	1	1	0	0	0	1	4	0	0	1	4	0	35	0	0	3	0	0	2	0	0	3	0	0	0	1	0	1	0	0	1	0	2	0	0	2	1	0	0	1	2	6	2	0	0	1	1	0	0	4	11	1	0	1
Sphingobium sp. MI1205	0	2	5	3	0	0	1	1	0	0	1	46	2	0	0	1	6	7	2	6	2	0	1	1	2	2	2	0	6	0	0	2	0	4	0	1	8	0	0	0	2	7	14	102	3	3	0	0	0	0	39	7	2	1	2
Sphingobium sp. YBL2	0	0	1	0	0	53	1	0	0	2	0	3	3	0	1	2	0	4	0	0	0	0	1	0	0	0	2	0	0	0	0	0	5	2	0	0	7	0	0	0	74	0	3	2	0	89	0	0	0	0	0	2	4	0	0
Sphingobium sp. RSMS	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0
Sphingobium sp. Z007	3	3	12	2	2	1	5	4	0	0	2	4	3	1	0	0	17	3	14	4	6	1	1	0	1	2	8	1	3	0	2	4	6	2	1	3	7	0	0	1	11	8	14	1	3	2	0	7	0	0	4	4	4	2	1
Sphingobium sp. TKS	4	6	46	0	0	4	3	9	2	2	0	21	0	1	1	1	35	0	4	3	32	1	16	0	0	0	6	0	7	1	0	85	6	1	2	1	6	1	0	0	34	5	9	7	1	1	1	4	0	0	55	1	0	8	1
Sphingobium sp. EP60837	0	0	2	3	0	2	3	0	0	3	5	13	21	0	1	7	5	0	16	8	1	2	1	1	0	2	1	3	0	0	0	3	2	0	1	1	2	0	0	0	2	9	9	1	3	1	0	1	0	6	0	3	5	4	0
Sphingobium sp. YR657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0
Sphingobium sp. AP50	5	2	1	0	0	1	5	4	1	9	0	10	0	0	0	0	8	2	4	4	1	0	6	0	2	6	5	2	0	0	0	2	8	3	0	0	3	0	0	0	7	4	13	14	0	1	12	0	0	1	4	3	6	1	1
Sphingobium sp. 66-54	0	1	6	0	0	32	9	0	5	4	0	7	0	0	0	2	8	3	4	0	7	0	4	0	0	0	2	4	1	0	1	1	3	1	1	3	0	2	0	0	3	17	7	7	0	0	2	0	0	0	6	13	0	2	0
Sphingobium sp.	1	0	13	0	0	3	4	2	1	4	0	2	27	0	4	2	5	3	10	0	7	0	3	0	2	2	9	6	4	0	2	5	4	2	1	1	17	0	2	0	5	8	9	66	6	1	2	1	0	0	1	6	3	3	0
Sphingobium sp. UBA3351	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sphingobium sp. UBA5915	0	0	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Sphingobium sp. 32-64-5	1	0	0	0	0	2	2	0	0	0	1	3	0	0	0	0	9	2	0	0	0	0	2	0	3	0	0	0	3	0	1	0	0	1	1	0	2	0	0	0	20	25	6	5	0	0	0	0	0	0	0	2	0	0	0
Sphingobium sp. SCG-1	0	0	5	0	0	0	3	3	0	0	1	3	0	0	0	0	2	2	4	3	4	0	1	0	0	0	2	1	1	0	0	2	1	0	1	0	0	0	1	3	6	3	8	5	0	1	0	7	0	0	2	2	0	0	1
Sphingobium sp. YG1	2	1	7	1	0	4	18	1	2	3	0	9	1	0	0	0	3	7	8	5	4	0	0	0	0	0	54	1	1	0	3	6	7	0	4	0	24	1	0	0	26	20	13	0	3	0	1	0	0	1	0	23	2	7	3
Sphingobium sp. LF-16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobium sp. B2	0	1	2	0	1	7	1	2	0	36	1	6	56	0	0	0	5	5	1	3	0	1	22	0	55	1	2	2	1	0	29	3	26	47	0	0	0	0	18	1	1	47	4	51	0	0	0	1	1	0	1	1	0	2	0
Novosphingobium resinovorum	3	20	26	3	0	4	16	4	4	2	2	24	6	1	1	5	14	3	12	5	4	2	1	0	5	2	1	9	3	2	0	1	88	20	1	0	13	3	1	0	77	48	30	16	2	4	2	2	3	0	20	8	7	17	6
Novosphingobium pentaromativorans	1	0	3	1	0	1	28	1	0	5	0	8	5	0	2	2	1	3	7	4	1	1	5	0	1	0	1	1	4	7	1	3	1	1	0	2	14	0	0	22	7	7	18	3	1	5	8	2	1	1	4	2	1	7	5
Novosphingobium nitrogenifigens	0	1	8	1	0	1	5	1	0	5	2	8	6	0	6	1	9	7	10	3	15	3	5	0	3	0	17	5	4	6	1	6	1	3	3	8	5	1	20	0	53	12	7	6	30	0	5	3	1	0	19	1	0	26	1
Novosphingobium mathurense	0	4	4	11	0	0	11	5	1	1	0	3	4	0	5	7	6	2	14	2	0	0	3	0	7	4	15	4	2	0	0	12	7	3	0	2	9	0	13	0	3	15	10	5	0	1	42	4	1	0	6	1	1	1	0
Novosphingobium panipatense	1	0	1	1	0	6	5	3	0	1	0	13	4	1	1	1	6	7	7	3	2	33	24	0	19	1	4	5	2	0	0	5	4	3	0	3	8	1	1	0	6	9	22	7	1	1	0	9	1	2	4	8	1	3	0
Novosphingobium barchaimii	2	9	62	3	0	22	17	3	0	21	0	17	5	0	2	1	33	6	30	5	25	3	15	0	1	56	12	5	1	1	2	18	0	4	0	1	11	5	2	3	18	33	49	35	2	9	7	35	1	1	9	7	5	5	1
Novosphingobium sp. THN1	1	1	10	1	0	0	2	1	1	3	2	4	1	0	1	26	4	4	13	2	6	7	0	1	12	2	1	5	2	0	0	6	0	20	0	2	4	1	3	0	3	4	22	8	1	1	9	4	2	0	3	3	0	25	0
Novosphingobium sp. B-7	1	0	3	0	0	1	1	3	1	0	1	2	0	1	1	0	1	3	78	1	0	1	0	0	0	2	1	1	1	0	0	2	3	1	0	6	4	1	3	0	7	7	5	5	2	1	4	2	0	2	3	1	1	1	1
Novosphingobium sp. P6W	4	0	6	4	0	0	2	31	1	5	2	8	3	0	1	2	15	2	11	30	9	0	7	0	9	4	20	4	7	0	0	5	2	1	1	3	9	2	22	0	14	6	46	2	4	8	1	1	5	0	19	5	4	8	0
Novosphingobium sp. SCN 66-18	2	0	3	1	0	3	4	1	1	1	0	5	9	0	7	1	25	3	33	45	7	17	1	0	23	8	7	3	5	31	8	1	0	3	0	46	19	4	6	0	0	37	4	9	6	3	5	2	0	1	37	9	3	5	1
Novosphingobium sp. FSW06-99	0	1	7	0	4	1	2	0	2	11	0	7	1	2	3	1	10	1	4	4	3	1	1	4	18	1	1	1	6	0	1	3	1	1	2	1	2	3	0	0	8	6	12	5	1	1	8	1	3	1	4	5	2	1	2
Novosphingobium sp. Fuku2-ISO-50	4	0	9	0	0	0	2	4	1	2	0	6	1	0	0	1	13	1	4	0	0	0	4	0	17	3	8	4	8	0	1	3	23	11	0	0	5	1	1	1	6	8	12	6	0	0	5	4	0	4	8	0	1	2	3
Novosphingobium sp.	0	2	6	0	0	0	7	1	3	1	1	4	1	0	0	1	4	14	8	4	0	2	2	0	4	2	15	3	1	0	1	1	2	2	1	0	9	0	2	2	3	9	1	2	3	1	0	77	0	0	12	3	4	6	1
Novosphingobium sp. 63-713	1	3	1	0	0	5	14	5	0	1	2	87	3	0	0	1	40	1	13	4	2	1	5	0	2	1	3	0	3	0	0	3	35	2	0	1	6	0	0	0	66	18	43	35	2	1	0	4	0	0	8	9	1	9	3
Novosphingobium sp. UBA1939	1	1	8	0	0	4	30	0	0	33	0	16	1	0	0	1	2	2	2	0	0	0	0	0	1	0	1	3	0	0	0	1	3	0	2	0	2	3	7	1	4	3	75	5	1	0	0	1	0	0	4	4	14	4	1
Novosphingobium sp. UBA1948	0	0	1	0	0	1	4	9	2	8	0	16	1	0	1	0	3	1	8	0	0	0	6	0	2	0	2	2	1	1	1	2	4	1	0	0	3	0	4	0	6	2	8	2	1	1	0	14	0	0	3	4	2	6	0
Novosphingobium sp. UBA6722	0	1	19	0	3	8	5	1	1	16	0	11	5	0	0	0	3	3	1	2	1	0	7	0	0	0	2	2	0	3	5	0	0	2	0	2	33	1	29	0	5	9	4	4	1	2	1	2	2	0	3	2	0	2	0
Novosphingobium sp. B 225	0	6	19	2	0	0	2	0	2	4	1	20	3	1	1	1	12	0	1	1	8	2	5	0	1	1	1	1	1	0	0	6	2	0	0	2	4	0	0	0	6	10	8	6	1	1	0	3	0	1	16	2	2	2	0
Novosphingobium sp. 12-63-9	1	0	22	0	0	39	3	2	0	0	0	4	1	0	0	1	0	1	0	5	0	61	9	0	13	0	1	2	1	0	62	1	14	0	0	1	0	0	0	3	3	2	4	0	0	38	3	0	0	0	0	79	1	0	2
Novosphingobium sp. 12-64-8	0	0	1	0	0	0	2	1	0	1	0	1	1	0	2	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	2	2
Novosphingobium sp. 17-62-19	1	18	21	0	0	1	2	2	1	3	0	5	0	2	0	0	6	1	8	4	32	2	3	0	1	1	34	2	2	1	0	0	4	0	1	1	5	0	0	0	66	6	12	5	7	0	0	0	0	0	3	2	11	2	0
Novosphingobium sp. 32-60-15	0	0	5	1	0	16	3	0	1	1	0	30	2	0	0	1	6	1	5	2	3	6	0	0	0	3	0	2	2	0	4	7	0	3	0	0	4	0	33	2	1	6	3	6	0	0	3	1	1	1	0	1	0	1	3
Novosphingobium sp. PASSN1	2	4	12	0	0	6	12	0	0	2	0	22	2	3	3	6	8	2	5	28	0	2	6	0	2	9	6	7	0	0	6	1	79	6	1	0	4	19	1	1	12	24	61	19	2	3	2	3	1	2	12	7	35	0	5
Novosphingobium sp. GV010	6	5	3	1	1	6	13	7	2	2	0	13	1	0	0	1	15	4	31	5	3	2	4	0	2	2	4	4	1	0	2	32	6	0	0	0	11	0	4	1	13	10	9	7	7	0	2	7	0	1	15	2	1	6	0
Novosphingobium sp. B3058 49	1	0	14	1	0	6	5	2	0	2	0	8	1	0	0	1	11	6	6	1	3	0	4	0	4	0	0	1	2	0	1	5	5	0	0	0	4	0	1	1	1	15	6	8	0	1	4	4	0	1	1	4	7	8	1
Novosphingobium sp. PhB165	0	2	11	1	0	6	9	1	1	0	2	18	43	0	0	1	7	20	9	2	16	0	29	0	8	2	3	2	1	0	0	9	4	4	2	1	6	0	0	1	4	27	30	7	4	3	2	3	0	4	6	6	1	1	2
Novosphingobium sp. PhB55	2	1	2	0	0	1	27	5	1	6	0	2	3	0	1	1	5	2	0	1	7	0	6	0	4	0	2	3	0	1	0	2	8	0	0	1	63	2	0	1	0	6	6	4	0	2	0	9	1	0	0	3	0	3	0
Novosphingobium sp. PhB57	0	2	5	0	0	1	3	1	1	1	0	5	0	0	0	0	2	1	0	0	0	3	0	0	1	0	3	1	4	0	0	3	0	0	6	0	1	0	1	0	3	6	4	1	0	0	1	4	0	0	9	3	0	4	2
Novosphingobium sp. ABRDHK2	0	1	40	0	0	0	9	2	1	0	0	30	0	0	1	1	6	4	5	1	1	0	2	0	0	1	0	0	0	1	4	4	0	0	0	0	1	2	1	7	8	36	6	4	0	0	3	1	1	0	5	0	0	1	4
Novosphingobium sp. Gsoil 351	1	1	38	2	0	0	1	2	0	3	0	2	2	0	0	0	4	2	9	0	0	0	1	0	0	2	1	3	0	1	1	3	3	2	0	0	5	2	1	0	7	8	4	2	5	0	1	1	1	0	3	6	7	1	1
Sphingopyxis macrogoltabida	3	6	17	1	0	6	20	6	3	4	0	14	5	0	1	1	18	27	28	6	2	1	9	0	34	2	16	5	3	0	9	3	7	28	2	1	23	1	5	0	44	82	31	47	3	7	1	15	1	3	37	14	3	27	5
Sphingopyxis terrae	0	9	7	0	0	0	1	0	0	0	0	4	0	0	0	1	9	2	4	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	1	2	6	1	4	1	0	0	0	0	1	1	0	0	1	0
Sphingopyxis alaskensis	1	0	3	2	0	0	6	3	0	3	0	26	0	0	2	0	1	1	12	3	0	0	0	0	1	0	1	31	1	0	0	1	0	0	0	0	0	0	0	8	5	7	4	7	1	1	0	1	0	0	5	0	0	2	2
Sphingopyxis witflariensis	3	3	4	1	0	0	4	1	0	2	0	13	0	0	1	1	1	3	8	4	0	0	7	0	1	1	1	0	1	0	0	1	6	0	0	3	5	0	0	2	1	11	27	8	2	1	0	0	0	0	0	2	0	0	0
Sphingopyxis granuli	1	1	12	3	0	5	6	0	2	17	0	18	1	0	0	2	19	7	16	19	2	1	9	1	4	6	1	0	2	1	1	8	63	2	1	6	16	1	0	0	4	27	24	31	8	3	2	31	4	1	22	2	0	34	2
Sphingopyxis bauzanensis	1	1	16	0	0	2	4	2	0	0	0	5	22	0	1	0	12	0	15	2	2	0	28	0	67	2	1	2	1	0	44	1	2	28	1	3	6	1	0	8	8	15	4	6	1	6	0	1	2	1	30	14	0	1	3
Sphingopyxis italica	1	0	14	2	0	0	3	2	1	2	0	5	3	0	0	2	28	1	13	6	0	1	2	0	5	27	3	0	2	5	0	0	3	5	1	1	2	1	0	0	2	8	5	18	2	2	3	2	0	0	6	1	2	6	2
Sphingopyxis lindanitolerans	0	0	8	0	0	3	6	0	0	6	0	8	1	0	2	1	8	8	3	3	0	0	1	0	4	0	2	0	2	1	1	0	0	0	2	0	1	0	6	0	1	25	49	4	1	2	7	4	1	0	5	3	8	3	3
uncultured Sphingopyxis sp.	0	0	0	0	0	2	3	0	0	0	0	2	3	0	0	0	4	1	3	3	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	4	3	0	2	0	1	0	0	0	0	2	0	0	3	0
Sphingopyxis sp. Root1497	0	0	2	1	0	6	7	25	2	4	0	16	2	0	1	3	3	18	5	6	2	0	46	0	1	1	2	0	3	0	0	7	0	0	0	0	1	0	0	0	2	22	17	14	8	4	0	5	0	0	0	11	0	4	2
