#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	C9_concat_metaphlan_bugs_list	C8_concat_metaphlan_bugs_list	C7_concat_metaphlan_bugs_list	C6_concat_metaphlan_bugs_list	C5_concat_metaphlan_bugs_list	C4_concat_metaphlan_bugs_list	C3_concat_metaphlan_bugs_list	C33_concat_metaphlan_bugs_list	C32_concat_metaphlan_bugs_list	C31_concat_metaphlan_bugs_list	C30_concat_metaphlan_bugs_list	C2_concat_metaphlan_bugs_list	C29_concat_metaphlan_bugs_list	C28_concat_metaphlan_bugs_list	C27_concat_metaphlan_bugs_list	C26_concat_metaphlan_bugs_list	C25_concat_metaphlan_bugs_list	C24_concat_metaphlan_bugs_list	C23_concat_metaphlan_bugs_list	C22_concat_metaphlan_bugs_list	C21_concat_metaphlan_bugs_list	C20_concat_metaphlan_bugs_list	C1_concat_metaphlan_bugs_list	C19_concat_metaphlan_bugs_list	C18_concat_metaphlan_bugs_list	C17_concat_metaphlan_bugs_list	C16_concat_metaphlan_bugs_list	C15_concat_metaphlan_bugs_list	C14_concat_metaphlan_bugs_list	C13_concat_metaphlan_bugs_list	C12_concat_metaphlan_bugs_list	C11_concat_metaphlan_bugs_list	C10_concat_metaphlan_bugs_list	B9_concat_metaphlan_bugs_list	B8_concat_metaphlan_bugs_list	B7_concat_metaphlan_bugs_list	B79_concat_metaphlan_bugs_list	B78_concat_metaphlan_bugs_list	B77_concat_metaphlan_bugs_list	B76_concat_metaphlan_bugs_list	B75_concat_metaphlan_bugs_list	B74_concat_metaphlan_bugs_list	B73_concat_metaphlan_bugs_list	B72_concat_metaphlan_bugs_list	B71_concat_metaphlan_bugs_list	B70_concat_metaphlan_bugs_list	B6_concat_metaphlan_bugs_list	B69_concat_metaphlan_bugs_list	B68_concat_metaphlan_bugs_list	B67_concat_metaphlan_bugs_list	B66_concat_metaphlan_bugs_list	B65_concat_metaphlan_bugs_list	B64_concat_metaphlan_bugs_list	B63_concat_metaphlan_bugs_list	B62_concat_metaphlan_bugs_list	B61_concat_metaphlan_bugs_list	B60_concat_metaphlan_bugs_list	B5_concat_metaphlan_bugs_list	B59_concat_metaphlan_bugs_list	B58_concat_metaphlan_bugs_list	B57_concat_metaphlan_bugs_list	B56_concat_metaphlan_bugs_list	B55_concat_metaphlan_bugs_list	B54_concat_metaphlan_bugs_list	B53_concat_metaphlan_bugs_list	B52_concat_metaphlan_bugs_list	B51_concat_metaphlan_bugs_list	B50_concat_metaphlan_bugs_list	B4_concat_metaphlan_bugs_list	B49_concat_metaphlan_bugs_list	B48_concat_metaphlan_bugs_list	B47_concat_metaphlan_bugs_list	B46_concat_metaphlan_bugs_list	B45_concat_metaphlan_bugs_list	B44_concat_metaphlan_bugs_list	B43_concat_metaphlan_bugs_list	B42_concat_metaphlan_bugs_list	B41_concat_metaphlan_bugs_list	B40_concat_metaphlan_bugs_list	B3_concat_metaphlan_bugs_list	B39_concat_metaphlan_bugs_list	B38_concat_metaphlan_bugs_list	B37_concat_metaphlan_bugs_list	B36_concat_metaphlan_bugs_list	B35_concat_metaphlan_bugs_list	B34_concat_metaphlan_bugs_list	B33_concat_metaphlan_bugs_list	B32_concat_metaphlan_bugs_list	B31_concat_metaphlan_bugs_list	B30_concat_metaphlan_bugs_list	B2_concat_metaphlan_bugs_list	B29_concat_metaphlan_bugs_list	B28_concat_metaphlan_bugs_list	B27_concat_metaphlan_bugs_list	B26_concat_metaphlan_bugs_list	B25_concat_metaphlan_bugs_list	B24_concat_metaphlan_bugs_list	B23_concat_metaphlan_bugs_list	B22_concat_metaphlan_bugs_list	B21_concat_metaphlan_bugs_list	B20_concat_metaphlan_bugs_list	B1_concat_metaphlan_bugs_list	B19_concat_metaphlan_bugs_list	B18_concat_metaphlan_bugs_list	B17_concat_metaphlan_bugs_list	B16_concat_metaphlan_bugs_list	B15_concat_metaphlan_bugs_list	B14_concat_metaphlan_bugs_list	B13_concat_metaphlan_bugs_list	B12_concat_metaphlan_bugs_list	B11_concat_metaphlan_bugs_list	B10_concat_metaphlan_bugs_list	A9_concat_metaphlan_bugs_list	A8_concat_metaphlan_bugs_list	A7_concat_metaphlan_bugs_list	A79_concat_metaphlan_bugs_list	A78_concat_metaphlan_bugs_list	A77_concat_metaphlan_bugs_list	A76_concat_metaphlan_bugs_list	A75_concat_metaphlan_bugs_list	A74_concat_metaphlan_bugs_list	A73_concat_metaphlan_bugs_list	A72_concat_metaphlan_bugs_list	A71_concat_metaphlan_bugs_list	A70_concat_metaphlan_bugs_list	A6_concat_metaphlan_bugs_list	A69_concat_metaphlan_bugs_list	A68_concat_metaphlan_bugs_list	A67_concat_metaphlan_bugs_list	A66_concat_metaphlan_bugs_list	A65_concat_metaphlan_bugs_list	A64_concat_metaphlan_bugs_list	A63_concat_metaphlan_bugs_list	A62_concat_metaphlan_bugs_list	A61_concat_metaphlan_bugs_list	A60_concat_metaphlan_bugs_list	A5_concat_metaphlan_bugs_list	A59_concat_metaphlan_bugs_list	A58_concat_metaphlan_bugs_list	A57_concat_metaphlan_bugs_list	A56_concat_metaphlan_bugs_list	A55_concat_metaphlan_bugs_list	A54_concat_metaphlan_bugs_list	A53_concat_metaphlan_bugs_list	A52_concat_metaphlan_bugs_list	A51_concat_metaphlan_bugs_list	A50_concat_metaphlan_bugs_list	A4_concat_metaphlan_bugs_list	A49_concat_metaphlan_bugs_list	A48_concat_metaphlan_bugs_list	A47_concat_metaphlan_bugs_list	A46_concat_metaphlan_bugs_list	A45_concat_metaphlan_bugs_list	A44_concat_metaphlan_bugs_list	A43_concat_metaphlan_bugs_list	A42_concat_metaphlan_bugs_list	A41_concat_metaphlan_bugs_list	A40_concat_metaphlan_bugs_list	A3_concat_metaphlan_bugs_list	A39_concat_metaphlan_bugs_list	A38_concat_metaphlan_bugs_list	A37_concat_metaphlan_bugs_list	A36_concat_metaphlan_bugs_list	A35_concat_metaphlan_bugs_list	A34_concat_metaphlan_bugs_list	A33_concat_metaphlan_bugs_list	A32_concat_metaphlan_bugs_list	A31_concat_metaphlan_bugs_list	A30_concat_metaphlan_bugs_list	A2_concat_metaphlan_bugs_list	A29_concat_metaphlan_bugs_list	A28_concat_metaphlan_bugs_list	A27_concat_metaphlan_bugs_list	A26_concat_metaphlan_bugs_list	A25_concat_metaphlan_bugs_list	A24_concat_metaphlan_bugs_list	A23_concat_metaphlan_bugs_list	A22_concat_metaphlan_bugs_list	A21_concat_metaphlan_bugs_list	A20_concat_metaphlan_bugs_list	A1_concat_metaphlan_bugs_list	A19_concat_metaphlan_bugs_list	A18_concat_metaphlan_bugs_list	A17_concat_metaphlan_bugs_list	A16_concat_metaphlan_bugs_list	A15_concat_metaphlan_bugs_list	A14_concat_metaphlan_bugs_list	A13_concat_metaphlan_bugs_list	A12_concat_metaphlan_bugs_list	A11_concat_metaphlan_bugs_list	A10_concat_metaphlan_bugs_list
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	2|1239|186801|186802|186803|189330	0.10380999999999999	0.48612	0.29333000000000004	0.0072	0.0427	0.38339	0.69035	0.11187000000000001	0.02191	0.53096	0	0.74355	1.11985	0	0.21439	0.40055	0.048260000000000004	0	3.3538900000000003	0.25290999999999997	0.8508	0.14624	0.18199	0.0683	0.11398	1.3901700000000001	0.26634	0.33842	0	0.31551999999999997	0.25440999999999997	0.22648000000000001	0.04355	0.06468	0.014969999999999999	0.05269	0.52552	0.028689999999999997	0.01733	0.23646	0.4735	0.322	0.61869	0.45	0.8547600000000001	0.53373	0.09661	0.053520000000000005	0	0	0.14597000000000002	0	0.2908	0.14024	0.0503	0.32747	0.01192	0.09374	0	0.2624	0.31096999999999997	0.1208	0.03337	0.10322	0.0951	0.18170999999999998	0	0.5746399999999999	0.24013	0.34691	0.029910000000000003	0.64476	0	0.33069	0.30363	0.13393	0.79913	0.047869999999999996	0.24126	0	0.07871	0.03532	0.22113000000000002	0.12645	0.45775	0.12972	0.00628	0	0.28984	0.07658999999999999	0.11949000000000001	0	0.24416	0.35405	0.01103	0.05574	0.04331	0.10726	0.51786	3.24199	0.00098	0.21624000000000002	0.14943	0.63244	0.22298	0.03247	0.02167	0.36551	0.43632	0.02096	0	0.006	0.053520000000000005	0.27931	0.02496	0.23853000000000002	0	0	0.014130000000000002	0.22580999999999998	0	0.00309	0.029269999999999997	0.21415	0.55592	0.17794000000000001	0.26528	0.8604700000000001	0.1065	0.04131	0	0.57819	0.09404	0	0	0.24315	0	0.05984	0.13626	1.85578	0.2072	0.05085	0.28538	0	0.02833	0	0.2536	0	0.52288	0	1.0982399999999999	0	0	0	0.26716999999999996	0.0492	0.35648	0.02725	0	0.0807	0.48383000000000004	0.02126	0.02221	0.57955	0.08772999999999999	0	0	0.06988	0.09216	0	0.1406	0.19401	0.019969999999999998	0.98805	0	0.27504	0.27508	0.05198	0.01146	0	0	0.34117	0	0.06999	0.039639999999999995	0.09476	0.04371	0.23792	0	0	0.11422
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	2|1239|186801|186802|186803|189330|39486	0.05294	0.07536	0.2056	0	0.01705	0	0.17548	0	0	0.42546000000000006	0	0.1163	0.17210999999999999	0	0	0.07952999999999999	0.00336	0	0.14312	0.056729999999999996	0.1978	0.01157	0.15877	0	0.03754	0.76422	0.04526	0.10236	0	0.15914	0.15305	0.05965	0.03773	0.06468	0	0.03782	0.32561	0	0.01733	0.13052	0.06294	0.05455	0.15486	0.06027999999999999	0.32522	0.11360999999999999	0.028239999999999998	0.01258	0	0	0.01078	0	0.2908	0	0	0.019180000000000003	0	0.05765	0	0.03785	0.08788	0.01963	0	0.007670000000000001	0	0.09623999999999999	0	0.17808	0.12308	0.24464	0.00216	0.37794	0	0.03728	0	0.03789	0.11896	0.00563	0.14117000000000002	0	0.00144	0.010879999999999999	0.1371	0.07728	0.039310000000000005	0.05065	0	0	0.14822000000000002	0.0292	0.0016300000000000002	0	0.03918	0.06906	0	0.05574	0.0069700000000000005	0	0	0.13627	0.00098	0.08122	0	0.038110000000000005	0.18106	0	0.0099	0.07747000000000001	0.31243000000000004	0.01521	0	0	0	0	0	0	0	0	0	0.12722	0	0.00309	0	0.046560000000000004	0.0256	0.04623	0	0.12657000000000002	0.08068	0	0	0	0	0	0	0	0	0	0	0.28515999999999997	0.050769999999999996	0.05085	0	0	0	0	0.09294	0	0.05682	0	0.18708	0	0	0	0	0	0.029339999999999998	0	0	0	0	0.02126	0	0.041760000000000005	0.02235	0	0	0	0	0	0	0	0	0	0	0.16302	0	0	0	0	0	0.0355	0	0	0	0	0	0.09688	0	0	0.02914
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	2|1239|186801|186802|186803|189330|88431	0.05086	0.41076	0.08774	0.0072	0.025660000000000002	0.38339	0.51488	0.11187000000000001	0.02191	0.1055	0	0.62725	0.94773	0	0.21439	0.32101999999999997	0.0449	0	3.21077	0.19618	0.653	0.13467	0.023219999999999998	0.0683	0.07644	0.62595	0.22108000000000003	0.23606	0	0.15638	0.10136	0.16683	0.00581	0	0.014969999999999999	0.01487	0.19991	0.028689999999999997	0	0.10594	0.41055	0.26745	0.46383	0.38971999999999996	0.52955	0.42012	0.06837	0.04094	0	0	0.13518	0	0	0.14024	0.0503	0.30829	0.01192	0.0361	0	0.22455	0.2231	0.10117000000000001	0.03337	0.09555	0.0951	0.08547	0	0.39655	0.11705	0.10227	0.02775	0.26683	0	0.29341	0.30363	0.09604	0.6801699999999999	0.04225	0.10009	0	0.07728	0.02445	0.08403	0.04917	0.41844	0.07908	0.00628	0	0.14162	0.047389999999999995	0.11787	0	0.20498000000000002	0.28499	0.01103	0	0.03634	0.10726	0.51786	3.1057200000000003	0	0.13502	0.14943	0.59433	0.04192	0.03247	0.01176	0.28804	0.12387999999999999	0.00575	0	0.006	0.053520000000000005	0.27931	0.02496	0.23853000000000002	0	0	0.014130000000000002	0.09859	0	0	0.029269999999999997	0.16759000000000002	0.53032	0.13171	0.26528	0.7339	0.02582	0.04131	0	0.57819	0.09404	0	0	0.24315	0	0.05984	0.13626	1.57063	0.15642999999999999	0	0.28538	0	0.02833	0	0.16067	0	0.46606000000000003	0	0.9111600000000001	0	0	0	0.26716999999999996	0.0492	0.32714	0.02725	0	0.0807	0.48383000000000004	0	0.02221	0.53779	0.06537000000000001	0	0	0.06988	0.09216	0	0.1406	0.19401	0.019969999999999998	0.98805	0	0.11202000000000001	0.27508	0.05198	0.01146	0	0	0.30567	0	0.06999	0.039639999999999995	0.09476	0.04371	0.14104	0	0	0.08507999999999999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella	2|1239|186801|186802|186803|1432051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34073000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04898	0	0	0	0	0	0.06505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10492	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis	2|1239|186801|186802|186803|1432051|1720294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34073000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04898	0	0	0	0	0	0.06505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10492	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi	2|1239|186801|186802|186803|1432051|1432052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter	2|1239|186801|186802|186803|1407607	0.10131	0.48031999999999997	0.007509999999999999	0	0.02377	0.07558	0.19059	0.00251	0.017480000000000002	0.19655	0	0.49343000000000004	0.04979	0	0.02198	0	1.44366	0	0.03512	0.20515	0.43286	0	0	0	0.08317000000000001	0.08098999999999999	0.45883	0.06907999999999999	0	0.214	0	0.01826	0.025519999999999998	0	0.02295	0	1.36479	0.058179999999999996	0	0	0	0.07285	0.029660000000000002	0	1.35705	0.20023	0.10722000000000001	0.01096	0	0	0.02404	0	0	0	0.03632	0.42477	0.09885	0.13347	0.09651	0.08789	0.06817999999999999	0.07045	0	0.006679999999999999	0.01011	0	0.028739999999999998	0.08934	0.06758	0.061560000000000004	0	0.09573999999999999	0.34278000000000003	0.2173	0	0.68525	0	0.011609999999999999	0	0.08007	0.14839000000000002	0	0.0694	0.11742999999999999	0.39702	0.3177	0	0.06808	1.41422	0.16901	0.08302999999999999	0	0.11152999999999999	0.023719999999999998	0	0	0.26527	0	0.34331999999999996	3.6343400000000003	0	0.0509	0.03414	0.0208	0.17702	0	0.02259	0.12440999999999999	0.2833	0	0	0	0.30765	1.42448	0.48983000000000004	0	0	0	0	0	0	0.057420000000000006	0	0.20809	0.8379700000000001	2.45328	0.41043	0.1592	0.47113	0.45769	0	0.01556	0.17071	0	0	0.05857999999999999	0	0.11137000000000001	0	2.42568	0	0	0	0	0	0.12964	0.09402999999999999	0	0.70163	0	0.68471	0.05993	0.09239	0	0.42296000000000006	0.18861	0	0.25823	0	1.1284	0.03173	0.19383	0.00207	0.5220199999999999	0.4655	0.0336	0	0.12789	0	0	0	0.41198	0	0	0	0.49566000000000004	0	0	0	0	0	0.07703	0	0	0	0.37806	0.02661	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	2|1239|186801|186802|186803|1407607|1150298	0.10131	0.48031999999999997	0.007509999999999999	0	0.02377	0.07558	0.19059	0.00251	0.017480000000000002	0.19655	0	0.49343000000000004	0.04979	0	0.02198	0	1.44366	0	0.03512	0.20515	0.43286	0	0	0	0.08317000000000001	0.08098999999999999	0.45883	0.06907999999999999	0	0.214	0	0.01826	0.025519999999999998	0	0.02295	0	1.36479	0.058179999999999996	0	0	0	0.07285	0.029660000000000002	0	1.35705	0.20023	0.10722000000000001	0.01096	0	0	0.02404	0	0	0	0.03632	0.42477	0.09885	0.13347	0.09651	0.08789	0.06817999999999999	0.07045	0	0.006679999999999999	0.01011	0	0.028739999999999998	0.08934	0.06758	0.061560000000000004	0	0.09573999999999999	0.34278000000000003	0.2173	0	0.68525	0	0.011609999999999999	0	0.08007	0.14839000000000002	0	0.0694	0.11742999999999999	0.39702	0.3177	0	0.06808	1.41422	0.16901	0.08302999999999999	0	0.11152999999999999	0.023719999999999998	0	0	0.26527	0	0.34331999999999996	3.6343400000000003	0	0.0509	0.03414	0.0208	0.17702	0	0.02259	0.12440999999999999	0.2833	0	0	0	0.30765	1.42448	0.48983000000000004	0	0	0	0	0	0	0.057420000000000006	0	0.20809	0.8379700000000001	2.45328	0.41043	0.1592	0.47113	0.45769	0	0.01556	0.17071	0	0	0.05857999999999999	0	0.11137000000000001	0	2.42568	0	0	0	0	0	0.12964	0.09402999999999999	0	0.70163	0	0.68471	0.05993	0.09239	0	0.42296000000000006	0.18861	0	0.25823	0	1.1284	0.03173	0.19383	0.00207	0.5220199999999999	0.4655	0.0336	0	0.12789	0	0	0	0.41198	0	0	0	0.49566000000000004	0	0	0	0	0	0.07703	0	0	0	0.37806	0.02661	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium	2|1239|186801|186802|186803|1506553	0	0	0	0	0	0	0.01709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04604	0	0	0	0	0.41853999999999997	0	0	0	0	0.58189	0	0	0.02366	0	0	0.01865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03085	0	0	0	0	0	0	0.07931	0	0	0.0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05343	0	0.38837	0	0	0	0	0.10819000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03755	0	0	0	0	0	0	0	0	0.06238	0	0	0	0	0.05193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04013	0	0	0	0	0	0	0	0	0	0	0	0	0.00213	0	0.05247	0	0.01648	0.03249	0	0	0	0	0	0	0	0	0.01178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07326	0	0	3.09144	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense	2|1239|186801|186802|186803|1506553|358742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00873	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme	2|1239|186801|186802|186803|1506553|333367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae	2|1239|186801|186802|186803|1506553|208479	0	0	0	0	0	0	0.01709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04604	0	0	0	0	0.41853999999999997	0	0	0	0	0.10217999999999999	0	0	0.02366	0	0	0.01865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99756	0	0	0	0	0	0	0.07931	0	0	0.0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03755	0	0	0	0	0	0	0	0	0.06238	0	0	0	0	0.05193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322	0	0	0	0	0	0	0	0	0	0	0	0.01178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07326	0	0	0.56223	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae	2|1239|186801|186802|186803|1506553|358743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38837	0	0	0	0	0.00114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0.01648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077599999999999995	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme	2|1239|186801|186802|186803|1506553|1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03978	0	0	0.02513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9761400000000002	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_lavalense	2|1239|186801|186802|186803|1506553|460384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009470000000000001	0	0	0.007359999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum	2|1239|186801|186802|186803|1506553|84030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
