A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A3	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	A4	A40	A41	A42	A43	A44	A45	A46	A47	A48	A49	A5	A50	A51	A52	A53	A54	A55	A56	A57	A58	A59	A6	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A7	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A8	A9	B1	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B2	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B3	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B4	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B5	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B6	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B7	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B8	B9	C1	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C2	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C3	C30	C31	C32	C33	C4	C5	C6	C7	C8	C9
s__UMGS363 sp900543105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	282	0	343	0	0	0	637	0	929	917	350	0	0	0	919	0	343	415	0	0	7356	0	0	0	0	371	1407	0	0	0	0	2323	0	1179	0	328	2118	498	11558	1089	718	5691	2147	0	1117	1773	1394	7509	22305	0	4707	94627	2092	0	10498	741	0	24627	0	346	0	0	0	0	1100	42023	412	836	3417	292	2952	1071	497	1733	848	0	0	0	0	0	874	413	683	989	786	410	0	513	0	4700	653	581	9775	7261	0	2882	0	0	0	0	0	1367	2603	2591	6104	0	0	377	421	0	0	366	374	4731	36836	0	67339	1418	820	0	278	494	0	3240	2205	21792	0	0	582	0	0	335	873	0	621	0	965	502	0	0	1006	1878	577
s__UMGS874 sp900546315	1608	586	0	792	1526	1222	2375	0	0	0	1080	0	0	3137	0	594	1607	2358	0	666	0	1258	5463	2842	1222	2086	0	2088	1323	0	2156	0	0	0	1039	7767	5768	6117	744	0	0	437	0	0	0	1058	0	0	384	1045	4917	2648	312	3127	824	251	1810	0	753	613	466	0	1421	4033	756	0	3115	308	379	4072	2522	2177	1239	1423	742	0	842	0	3056	968	0	1762	1474	7702	2288	0	1028	1205	11613	1834	3795	3183	607	15919	1177	28066	4349	363	6964	16278	698	0	0	2358	4580	958	4405	2209	0	5283	788	0	4095	6338	5251	3946	1813	3275	1312	858	3469	1517	4515	957	3011	2985	792	5484	797	2062	3647	4538	5055	887	339	0	3922	6439	549	2425	2141	4387	0	4443	0	736	2643	370	2856	965	26010	1237	3108	2577	7179	6192	5692	0	5362	2962	4341	2217	5035	0	1213	2163	921	392	1402	3132	2382	3366	1459	2006	6299	1731	4615	324	581	3325	1071	1424	592	1066	5227	731	0	682	4603	2934	599
s__Dorea longicatena_B	570	666	0	0	946	912	1358	814	540	0	6792	0	0	0	0	573	1936	0	2357	510	1093	629	0	911	1464	0	0	1264	2985	2070	869	1791	674	0	554	2157	844	1074	0	0	1063	6621	0	4370	569	2084	0	0	0	0	0	1408	4395	1231	1298	3993	1718	494	0	1264	1168	0	1396	1445	3703	2354	1027	5733	2109	1193	420	373	880	977	709	0	682	1516	2133	6484	969	0	738	3284	2721	1569	863	2728	3842	5197	4934	482	8687	3837	660	983	831	785	1598	1372	1130	581	1334	2239	560	824	3930	3963	2187	3122	1737	2672	4092	1714	1139	3491	5186	1982	1319	627	2473	1998	4435	732	2558	1258	2033	2974	2863	814	1840	2520	2451	1018	2513	1301	5051	2187	3130	1490	506	2837	0	1029	1053	1024	8438	8557	5252	4924	8848	6341	1003	459	2088	4980	1207	0	1630	1922	7006	2645	1872	0	3903	8579	10515	3059	1245	22708	1263	11344	2350	17630	688	2206	1775	971	1041	4104	21345	1091	3160	831	1609	2372	1376	1187	2337	17111	2307
s__Holdemanella sp002299315	0	1690	0	0	1984	0	0	0	0	0	8735	0	0	1334	0	881	6430	0	5443	0	746	2859	0	3569	0	0	0	9928	10049	0	0	0	0	419	0	3985	995	691	0	0	5381	957	0	3353	543	3240	0	2745	0	565	871	2090	0	1843	1154	0	1782	0	2503	0	424	0	0	1951	0	0	9305	1090	0	959	0	0	703	2853	0	751	976	1906	0	2207	0	0	895	800	3312	9364	551	8267	4467	1272	4754	593	0	1100	0	2444	2747	678	732	3092	648	622	1386	10634	0	691	1806	1665	0	2308	0	0	4698	1413	872	4202	10140	1120	1046	0	2454	0	13323	0	22022	3853	0	1645	0	2221	676	3001	2519	5738	25000	584	1909	5267	1081	1075	0	827	609	2553	722	1296	12129	12651	3959	6616	4677	2553	5608	0	563	9839	901	0	20556	693	2729	1490	2005	0	4648	453	514	2928	0	14509	775	878	1115	4669	0	0	895	479	487	8621	13807	0	1542	514	0	2686	1331	616	2983	1592	8688
s__KLE1615 sp900066985	278	0	0	0	594	947	637	0	0	0	3141	0	0	598	0	0	433	0	644	9352	1984	441	547	336	329	0	301	691	1457	720	0	0	493	0	528	314	0	377	294	940	376	1723	0	1827	0	621	0	1269	0	0	0	405	1903	843	302	1027	578	0	0	636	527	0	4105	943	831	1303	294	1037	2179	447	614	0	476	420	559	823	610	751	1120	107395	336	485	0	1065	916	2052	532	1217	3430	2077	1944	414	7144	4937	1696	3140	527	404	1272	990	329	852	2299	2617	753	466	10233	6888	1378	2638	432	1579	1367	508	590	1055	5339	2085	2140	925	4643	807	1237	1678	1374	1097	815	1509	833	1883	945	1795	1791	888	6592	422	1887	1915	1189	2482	354	582	318	4090	358	0	1714	678	2842	3740	1293	1080	1092	467	780	1864	628	0	1275	1635	441	2139	1122	412	3909	2672	17779	6900	743	2803	635	3550	3249	1671	526	1187	649	702	661	997	2867	392	80781	1043	1366	3024	291	357	1425	7002	3851
s__UMGS1815 sp900550625	0	537	0	284	1313	285	0	0	0	0	1680	0	0	876	0	0	1587	0	6118	7442	0	2256	0	321	0	737	0	407	522	503	1842	0	0	0	0	425	1482	334	0	0	0	2443	0	0	0	7340	0	0	0	0	509	0	1957	1932	3031	3109	331	0	479	987	2739	0	715	2205	2166	454	270	1824	3121	0	330	0	546	488	306	1776	0	0	305	4775	0	910	0	2999	2610	0	3037	1146	33275	5584	3537	413	20880	8406	1664	1541	1771	0	3326	3130	0	0	0	1445	815	293	621	3427	0	375	0	0	7989	1026	4725	918	5316	486	2219	2480	10439	0	5755	1240	5491	2746	289	1549	2615	1916	1194	744	671	2184	1377	700	2969	2264	6686	517	850	1319	0	2366	297	0	336	10567	4842	17665	11786	3342	7049	606	0	3492	5411	0	11987	311	1848	3688	4290	0	1001	1561	811	690	1221	1212	448	7355	1026	23615	0	0	4428	1832	0	2547	13540	0	12795	4592	1204	1937	0	0	1170	12042	19143
s__UBA738 sp004557735	0	1084	0	479	1538	1820	574	0	0	0	5460	0	0	533	0	0	1558	717	3202	0	0	2050	845	1574	0	1940	0	501	537	0	413	0	0	0	0	895	919	739	0	0	0	1546	0	4019	0	1592	0	867	0	1751	1533	602	1563	1271	849	0	1116	0	805	0	777	300	506	811	1652	2029	642	1771	1270	0	650	0	3199	1680	685	3102	1044	662	446	7952	368	2048	534	5274	6004	1048	6847	2099	3697	2456	3140	523	5333	580	1589	6060	1452	0	598	4389	368	0	2932	2502	3366	645	1847	5916	0	2498	459	0	2108	2685	2794	5205	4229	4496	4496	5966	10484	1198	3526	4425	4136	0	482	1493	9192	853	2490	1726	2342	7822	859	2944	2389	1241	3030	2065	849	2907	0	1076	714	0	2169	357	1849	6728	5168	2473	8185	1664	0	6526	3360	0	6353	594	2848	4833	15296	0	4222	7964	487	1390	6174	5383	2963	5643	2426	6060	0	2614	7149	5377	1036	8026	7177	0	1383	344	2626	39047	0	458	2925	7834	10947
s__Gemmiger sp900554145	0	4419	0	919	631	323	495	0	0	0	1600	0	0	0	0	0	0	0	949	543	756	285	857	1724	535	0	588	288	527	464	0	0	0	0	1303	252	315	0	0	535	4876	3063	0	634	1021	489	278	404	0	0	1183	421	397	1670	0	359	3467	551	0	1139	297	498	445	492	16102	0	779	1665	3263	1197	3705	1625	838	2643	1556	0	287	448	4007	2545	1459	8730	2472	14387	8390	1528	920	368	809	323	1937	265	1258	717	287	1859	3746	6360	23074	3594	1439	1836	1528	651	1905	310	1112	4102	4578	1024	0	623	8307	3179	1013	637	1368	294	6603	359	13743	661	3061	8884	316	915	12042	452	954	651	14691	7040	5676	1181	18884	803	423	634	3294	505	1500	0	1677	407	2738	815	13659	1062	8242	20003	738	544	7328	1753	764	1633	1184	0	2052	3225	1274	9207	585	0	13094	1844	651	1033	3784	1990	389	520	515	766	13330	2087	0	445	18245	1385	553	1009	956	1622	413	2294	689	4903	2577	1553	766
s__Holdemanella sp900551285	2152	2246	293	2573	989	564	389	1040	956	4897	2037	547	1683	4022	0	374	1597	1246	1115	4299	0	774	588	766	1521	477	281	1123	1061	283	258	259	357	3023	270	2859	3229	0	0	2250	5725	3322	5631	952	317	2486	4625	8539	769	699	1828	1968	355	1228	895	389	1302	1968	939	359	1611	1986	266	695	0	0	2042	1073	457	2764	0	2707	462	2120	437	0	1812	385	0	3140	854	2163	1541	657	994	1089	908	1696	2573	1944	1023	2240	1083	8175	2057	4809	3502	3726	1497	933	3964	889	1220	1823	0	1351	2068	2199	537	1002	0	356	1977	2896	1379	11337	8251	4239	592	664	2219	4519	3731	466	2492	14706	3469	1707	342	6099	1676	2624	3886	6650	3096	540	2783	1290	2326	1265	1252	2278	1657	10640	3565	4457	6899	1310	5372	4574	3319	2833	3343	7695	1548	5203	1352	489	2767	4145	2468	2810	1606	653	5980	2589	6151	3922	3408	9430	1620	1397	853	2728	5464	1682	1882	408	1607	2117	8514	1091	2940	2021	2999	1321	2874	4083	13410	2119	5891
s__Prevotella sp002437565	0	0	0	405	0	0	0	0	4037	0	0	0	0	292	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	396	0	6700	0	431	0	0	0	0	0	274	43060	0	0	0	0	0	317	0	0	0	0	51411	0	308	0	0	0	0	270	0	0	0	0	5577	17121	1889	0	0	1690	0	0	0	0	564	0	594	314	0	25711	735	0	0	586	0	0	748	0	0	0	0	0	0	392	0	0	45992	0	405	0	421	0	0	0	635	0	0	0	0	311	0	0	540	0	0	305	269	0	0	0	285	0	0	460	367	0	316	327	827	35808	0	8105	0	0	152804	0	758	261	0	281	0	0	279	957	1573	255	0	758	0	352	0	270	0	0	0	0	0	509	0	342	1437	310	0	0	394	396	308	0	0	26245	1554	420	0	0
s__Blautia_A obeum	640	687	0	766	999	1733	581	0	0	0	389	0	0	0	1271	0	1272	413	0	925	11799	450	1039	0	0	0	363	0	1242	5005	781	7681	10357	0	9639	642	630	0	0	0	574	1020	0	8463	819	7211	439	710	0	0	0	1637	2809	346	0	0	0	0	0	1405	816	0	2345	2957	1721	1079	520	3492	1130	0	710	0	1849	1588	571	2418	681	377	12611	1796	494	0	0	2947	2707	2424	509	10203	2352	1261	1774	0	14105	2274	532	426	524	474	604	2615	0	2266	1249	783	2265	846	658	7983	9625	6087	406	758	2111	563	2498	543	13766	533	2495	897	2972	318	1520	4791	5882	524	0	4079	4550	614	334	1867	3584	319	5412	0	415	793	675	462	976	0	0	719	344	0	4081	2535	5897	8343	42045	588	483	0	0	1428	2564	0	554	1517	2431	1281	3520	0	6264	4421	8578	2022	0	2415	697	5169	2220	2227	0	14698	688	1292	0	2439	15529	0	1444	0	1199	18203	2168	343	498	8119	5488
s__Enterocloster bolteae	340	1257	24737	0	0	4518	0	0	0	0	0	0	0	0	0	0	691	696	0	0	2156	0	4774	0	1532	0	0	0	0	1282	1751	565	2179	0	525	0	0	0	0	507	2092	818	1330	1528	979	669	0	3326	0	0	0	1076	0	0	0	6178	0	0	0	0	0	5847	0	0	1977	0	0	1960	0	0	0	0	0	0	0	3625	0	398	1162	0	848	0	685	0	0	0	0	1541	0	0	1221	0	379	0	0	0	0	0	0	0	0	918	0	0	11898	0	585	0	480	765	0	838	0	0	0	0	0	0	0	0	0	0	414	0	0	2417	0	514	16910	0	0	0	0	0	0	62489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793	0	0	2982	0	14671	0	0	1042	0	0	231391	0	0	0	0	4832	0	0	0	0	0	0	0	0	0	0	0	4163	0	0	0	452	346	0	0	0	0	903
s__UBA10281 sp000437515	0	421	0	19310	27987	491	0	0	0	0	565	0	0	0	0	0	272	9704	2701	0	0	1683	0	765	0	1801	0	361	0	0	0	0	0	0	0	1749	876	0	0	0	0	0	0	0	0	2628	0	0	0	17051	5800	0	0	3694	307	0	0	0	0	0	0	0	0	971	0	0	0	502	0	297	0	659	0	16338	0	263	1342	0	0	5428	0	0	0	1551	2906	0	1134	4302	748	737	2666	0	662	1151	1346	863	1443	0	19600	1458	0	0	0	767	0	0	0	0	0	0	0	0	23151	444	15321	7097	420	12645	1255	827	4038	869	325	319	1110	511	0	292	252	17223	0	386	463	1312	0	510	0	4543	10575	428	8163	642	0	311	0	0	1570	0	435	932	537	2417	1947	11545	0	2563	15159	0	42739	0	787	391	1056	0	4007	4233	0	552	1443	8738	825	373	2578	1031	429	334	7459	0	0	14957	910	0	449	11748	12964	3349	272	0	2651	1102	4297
s__Phascolarctobacterium_A sp900551335	0	0	0	0	0	0	0	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	4403	0	0	0	0	2742	0	0	0	0	0	0	0	0	0	0	0	331	0	321	0	0	52042	0	490	0	0	0	0	0	0	0	14074	0	0	0	0	0	0	1635	0	0	0	0	0	0	0	0	0	0	0	44430	0	0	0	0	0	0	0	401	0	0	378	1029	291	0	304	0	0	563	25654	0	456	465	1991	4484	3704	0	15658	0	270	391	2270	0	3693	0	20053	0	0	0	824	0	475	314	0	0	0	0	0	0	0	742	0	1596	0	0	0	13719	0	269	0	0	3254	0	369	0	0	0	0	0	0	8649	363	352	27031	164460	578	1260	0	0	0	0	405	14903
s__Eubacterium_R sp900542875	0	3388	0	0	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6835	0	3555	0	0	0	0	0	0	0	0	0	2297	0	2920	0	0	0	0	351	4258	0	0	0	1234	3655	0	0	626	0	26684	0	0	538	0	0	0	0	308	370	0	0	0	31123	0	0	0	0	2600	0	0	386	0	0	0	2464	0	83303	0	6902	3131	0	1750	4338	0	0	0	0	0	18756	0	4954	0	1539	0	0	0	0	492	2399	309	9111	0	0	482	0	0	0	0	0	4532	0	0	2317	0	7677	0	5098	411	21608	61087	8682	0	0	27417	0	0	1678	0	33144	0	0	2401	3095	6522	0	1052	0	16615	293	0	0
s__Eubacterium_F sp900539115	0	0	0	0	0	0	0	0	0	0	2787	0	0	0	0	0	0	0	0	27646	0	2013	292	0	0	0	0	612	0	0	0	0	0	0	331	0	1653	0	0	0	0	3061	0	0	0	1072	0	0	872	0	349	0	0	1409	1114	3984	0	278	0	516	0	0	656	2140	485	0	0	0	1341	0	10880	0	0	0	1712	0	707	0	0	1042	388	900	0	778	1607	462	789	6214	9842	2981	18610	0	254	793	0	302	292	0	0	6309	2282	259	275	1251	5857	1711	18392	7334	428	2613	0	969	5951	707	2280	1371	1661	380	1749	1404	2761	0	4129	402	0	504	1895	4066	1704	0	1942	1774	1580	3308	257	1599	8576	23652	931	1271	906	321	483	929	548	0	0	675	5042	2234	9961	575	419	595	1222	913	2665	0	2697	767	0	5522	10611	801	5439	14785	0	409	9850	85532	1052	0	910	0	446	4367	0	802	958	4705	499	1383	2562	418	3702	5212	0	0	2082	12025	1589
s__Bacteroides sp003865075	528	463	3239	1777	670	2204	2823	707	816	0	276	972	912	1534	3231	926	1061	3863	685	961	1237	741	2937	2051	1691	553	592	1183	0	2519	1142	2283	4644	876	4669	827	0	716	1039	539	2124	670	1115	3679	1221	1684	1649	4768	6580	0	423	2159	1496	853	551	3658	396	1087	742	320	1224	2384	531	1738	0	490	2476	251	682	1065	2978	899	5768	584	486	251	0	5181	1958	2443	9342	1070	1509	2446	398	5826	604	1394	2929	968	2267	2814	1412	3160	3708	794	959	3612	584	513	2213	2752	2282	3173	3179	3469	3081	2141	9456	6326	1552	5449	963	1249	12635	1066	975	1385	0	1032	2297	1897	5005	1502	1035	3145	3488	2637	2166	897	2188	1544	1408	5054	3631	1976	5695	2581	1355	546	1036	902	441	1357	1501	3052	514	0	1045	1299	1394	1674	694	1616	2844	2015	14585	8586	5391	9122	9448	3289	1751	9993	5905	3172	1113	2472	674	5359	1756	3448	2410	820	1524	3254	878	0	1470	737	5974	1910	4037	1395	1916	1163	3037	1735	6688	5621	2791
s__UMGS775 sp900545325	0	0	0	0	254	0	0	0	0	434956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__ER4 sp900552375	0	1969	0	953	1602	1356	878	0	428	0	9677	0	0	1643	631	0	478	904	2218	1223	337	1022	0	4118	0	1657	0	1272	2406	1000	1267	406	0	0	408	518	813	2795	0	431	0	1445	0	761	541	3381	0	400	0	651	1052	587	881	2317	687	553	587	436	1246	2607	1211	0	841	1766	1408	535	729	2700	1507	328	1037	0	4844	2034	889	1648	583	891	1092	3508	304	2107	533	4820	6097	1474	5510	3424	4550	3646	3373	676	7631	2832	1476	2687	1566	471	4108	3999	1350	283	4642	2696	3820	1402	2762	1812	275	3247	412	1703	3762	3568	6906	4330	5183	2341	4130	3993	4305	2352	2313	3946	2484	1354	1738	3136	3808	862	3578	2247	2362	2045	811	1384	1618	1809	1925	2305	1178	1819	329	1678	904	0	2216	1230	2613	3510	5333	3547	9171	1014	660	4974	7783	0	14139	1741	3915	3344	7072	0	4840	7555	790	583	2586	8287	3691	5852	3251	4423	367	1523	4981	6614	1108	6042	5515	612	1935	4020	3415	9748	0	949	1773	7542	7100
s__Bifidobacterium longum	0	0	7103	0	0	1156	3945	0	0	0	0	0	0	0	551	0	0	0	347	556	2306	431	0	2375	13927	0	7249	4117	114865	0	0	1037	1149	0	769	0	0	1080	0	0	7131	0	0	670	0	0	0	0	1952	3492	0	971	83835	0	0	0	0	0	0	0	0	277	0	664	0	862	5366	0	0	783	0	1335	0	0	0	0	0	0	0	0	101164	0	0	0	0	1045	0	0	865	0	2340	309	0	0	0	0	0	0	0	0	437	0	0	0	4666	0	0	1148	589	2180	1751	796	0	0	0	0	3280	0	0	0	0	0	652	0	0	0	0	1426	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4285	0	0	0	692	0	0	0	0	0	4255	0	31188	0	0	0	0	271	0	367	1164	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0
s__Bacteroides intestinalis_A	0	0	1162	0	0	436	2385	0	0	0	0	0	0	0	917	1399	0	14058	0	0	9625	1308	34906	0	672	0	0	7172	0	1145	8522	1512	106266	0	6243	0	0	0	525	0	1589	0	487	1857	0	1843	0	2182	2630	0	0	0	687	0	0	6653	0	0	0	1393	0	5542	4319	0	0	1902	0	1568	553	0	1170	0	0	0	0	949	0	1376	463	20491	1836	0	0	933	1228	3691	0	974	416	0	616	579	2929	446	0	0	0	0	0	0	0	3292	5732	652	781	348	650	425	1857	3968	0	2072	0	0	0	0	474	0	0	0	2042	0	364	0	934	1185	586	491	44728	0	0	0	0	2315	481	3228	7973	1757	0	0	0	0	0	0	0	0	0	0	0	952	367	0	0	0	0	582	0	52598	404	0	0	0	589	11393	0	1222	0	857	0	2557	0	1422	0	879	0	389	0	0	0	0	1111	426	415	0	0	0	0	0	0	1305	361
s__Prevotella sp900553155	4490	859	0	1413	843	0	0	667	5953	0	0	355	388	571	0	6382	306	0	0	375	0	0	0	797	0	0	801	0	268	1385	0	0	0	5740	0	1424	549	0	304	373	0	0	1075	0	784	0	548	1348	0	2726	1229	11554	0	0	393	0	310	451	734	293	565	0	0	0	0	0	304	0	569	880	0	3325	0	2143	0	0	503	0	0	368	0	1372	2062	270	0	0	12253	483	769	4851	282	1326	0	1607	4596	0	18375	3018	4784	1619	2355	0	0	845	0	1094	0	344	0	0	1104	0	0	5377	733	2008	530	1003	0	0	685	2462	0	1012	0	302	3562	294	0	20177	9097	7897	7701	0	433	0	14028	992	1569	1283	1296	11893	2133	4560	977	5098	10006	646	1607	0	282	3245	4533	7399	1357	0	765	0	499	12474	61274	6343	947	0	4766	918	1691	0	1995	0	1625	0	903	512	1259	0	966	1090	1876	368	525	1270	1529	1610	423	0	18055	38500	5951	637	0
s__UBA1436 sp900540405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19534	0	0	0	0	0	0	0	69021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116539	0	0	0	0	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	6642	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12530	0	729	0	0	136617	0	0
s__Catenibacterium mitsuokai	0	991	0	5524	592	0	0	0	0	0	845	0	0	2229	0	0	1331	0	2475	0	639	0	401	1831	0	2148	477	1051	6186	0	0	0	0	0	0	2448	547	0	0	0	1941	5616	0	0	0	3538	859	858	0	790	421	5151	0	4309	1552	0	2466	874	3694	1256	0	0	0	0	0	2662	7533	2554	552	0	0	0	4346	2924	0	0	8342	0	0	0	0	0	3379	704	9532	0	0	469	11428	855	0	0	16842	0	1229	4230	4183	0	1485	497	878	589	0	8783	0	1610	0	877	0	1196	0	0	2726	2699	1293	3144	1058	961	4686	5369	9503	0	2755	417	2875	0	7551	0	1177	590	702	819	664	919	0	0	411	0	827	0	681	2385	1304	463	5437	523	13535	31466	4900	3451	1598	1108	16380	954	0	19879	1095	0	1294	676	2672	1918	4943	0	5090	1201	1018	643	819	310	16589	4839	2485	11788	0	0	10562	1815	4077	4767	7877	917	0	1898	830	12878	2325	846	2211	0	3720
s__UBA7182 sp003481535	0	1489	0	445	1847	2259	1042	432	471	0	4360	0	0	596	347	0	1074	833	3423	815	843	1056	652	2314	714	0	543	869	3844	629	1028	576	0	0	0	1268	642	972	0	878	0	1869	0	1232	0	1195	0	1361	541	0	2142	928	1146	2073	0	0	671	454	527	773	1879	0	5693	935	1644	1113	450	1472	1773	627	1063	0	928	984	722	568	1627	913	1380	14833	1614	1427	943	2504	3353	1407	1970	2664	4572	5118	1780	708	3953	3019	4855	4434	1428	1711	2401	4201	1385	1002	2762	1320	3534	1134	1908	3806	1800	2837	415	1096	2865	3046	2443	1902	2669	1928	5642	1878	4064	1650	7459	3117	1860	2850	2467	2162	2937	908	2179	1865	1687	2674	1274	1284	1357	3779	2197	2525	581	1448	912	6196	929	388	2558	2201	3338	4623	10919	6248	7241	733	788	3919	2649	0	8024	6715	1618	2199	5023	355	5489	9691	2222	854	2694	11171	1498	6400	3880	3268	469	5688	1391	6177	1009	4421	3939	1355	10194	1176	2978	8397	629	694	1845	5039	5937
s__SFFH01 sp900548125	473	903	0	961	633	2252	0	392	0	0	2038	0	0	592	0	0	493	0	701	0	0	3508	0	2652	472	587	0	0	4665	2626	0	1577	600	398	332	970	748	0	655	0	0	0	0	1935	3003	2925	1260	0	393	1647	1131	3980	0	1932	2107	0	2563	485	1159	2001	1949	0	1933	388	2667	1496	1051	3881	1354	776	1138	0	1381	1707	2627	1032	0	1326	0	10149	0	1498	981	3435	1645	2449	5093	6052	7567	2633	1995	847	10443	1197	608	5537	4609	895	3534	1233	940	1730	1221	5580	2369	1764	2169	4340	1817	4307	259	0	1322	4200	1307	1743	2354	501	980	7093	2201	1039	5174	5085	1819	3804	1366	2013	1993	501	2703	2128	3098	12946	3149	723	1676	1091	654	14279	848	782	0	5471	674	632	1481	793	2580	1410	5013	1345	3687	964	1396	2004	1510	0	5310	4778	5451	2187	680	0	4184	6194	1072	2821	1699	12257	1343	6690	3387	1087	610	1599	1540	1957	512	5403	2627	896	4474	4455	4277	4703	345	722	3459	12983	19600
s__Eubacterium_R sp900539325	0	0	0	0	0	0	0	0	0	0	29531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	7084	0	313	0	35310	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	0	0	666	0	5116	5191	4814	5103	0	0	0	47107	1707	300	0	462	14833	0	990	310	357	0	310	342	887	0	10515	644	694	434	0	0	0	0	0	350	7611	46753	462	656	556	701	1241	1873	2052	285	3133	0	782	943	741	0	0	4074	2768	1994	0	0	0	0	71151	0	0	0	0	0	0	0	833	4963	0	0	0	1705	0	507	0	0	0	56822	348	614	283	2103	1179	431	0	536	0	0	0	937	1311	0	607	0	0	0	325	0	1526	255	2622	0	21866	889	0	0	341	0	332	0	450	565
s__Ruminococcus_H sp003531055	561	500	0	0	782	2030	3191	0	0	0	3440	0	0	2159	457	1125	717	568	1331	3882	2396	1256	400	3487	366	768	1364	2328	33296	652	334	0	0	0	608	1827	694	1587	0	1153	0	1078	0	1962	1138	1173	0	9028	0	511	854	2539	2497	1424	699	987	942	0	519	701	1176	0	328	2460	1637	2460	2045	871	949	311	981	0	1107	2184	787	695	1057	1368	1585	2220	968	1185	656	3110	1996	1377	1225	1323	1654	2417	1558	0	3672	719	1707	2094	3573	497	1607	1560	795	1194	3798	2312	9038	899	1045	3552	1188	1442	413	839	3901	1104	1480	9840	3570	1663	3143	1417	2184	964	9056	2384	2483	1213	689	1728	3871	2421	3155	1814	1710	5424	790	4577	1408	3192	1284	12093	1414	749	394	9394	894	0	1633	4281	2138	2135	2278	2023	4428	990	3291	3562	1776	660	5496	3586	1211	1201	7688	0	20751	1921	1047	5195	1575	4061	9642	1398	1535	2202	417	1726	4278	1174	370	4045	5451	439	1413	903	3377	3773	0	0	7234	3654	4841
