SRR1927149	SRR1929408	SRR1929484	SRR1929485	SRR1929563	SRR1929574	SRR1930121	SRR1930122	SRR1930123	SRR1930128	SRR1930132	SRR1930133	SRR1930134	SRR1930136	SRR1930138	SRR1930140	SRR1930141	SRR1930142	SRR1930143	SRR1930144	SRR1930145	SRR1930149	SRR1930176	SRR1930177	SRR1930179	SRR1930187	SRR1930244
Photobacterium phosphoreum	205	38	4	1	1	27	5	0	11	22	1	2	121	2	1	8	46	0	4	0	9	3	0	0	3	20	0
Photobacterium angustum	52	23	24	1	6	8	16	3	27	9	1	4	29	0	0	6	34	0	2	0	9	2	0	3	0	0	5
Photobacterium damselae	677	74	22	6	29	6	37	7	27	4	5	3	355	5	3	46	145	5	3	2	6	0	5	3	4	32	1
Photobacterium halotolerans	9	34	9	7	8	2	15	6	13	0	3	1	11	2	2	3	16	3	2	5	7	3	0	0	0	1	14
Photobacterium kishitanii	442	79	8	2	1	4	27	1	50	7	5	3	266	1	0	3	109	0	1	1	3	1	0	0	1	8	0
Photobacterium lutimaris	6	11	3	1	3	2	29	4	20	0	1	5	5	3	4	2	17	8	2	0	4	0	1	1	0	4	1
Photobacterium leiognathi	222	14	4	4	5	2	5	0	13	6	2	4	79	0	0	6	38	0	1	0	0	0	0	0	1	4	0
Photobacterium gaetbulicola	71	18	0	1	3	1	11	2	31	2	2	6	34	3	1	4	32	5	3	3	22	2	2	0	0	7	5
Photobacterium proteolyticum	88	27	9	1	1	4	13	3	30	4	7	2	42	1	5	3	30	1	3	2	4	1	5	7	0	9	7
Photobacterium sp. SKA34	219	26	4	2	2	1	9	1	18	1	0	0	147	0	2	7	50	0	0	3	2	1	0	0	0	9	3
Photobacterium sp. CAIM 1938	158	25	8	5	1	3	3	1	2	1	0	0	97	3	0	4	44	0	4	0	1	0	1	0	0	3	1
Vibrio cholerae	538	160	43	19	62	32	41	104	76	23	58	64	673	8	7	25	165	7	28	5	40	6	7	8	6	33	6
Vibrio vulnificus	111	61	6	7	36	23	60	7	47	28	2	3	81	6	2	25	105	6	3	5	24	4	1	2	0	8	5
Vibrio mimicus	378	75	30	14	13	37	41	15	56	5	1	3	198	6	3	19	95	2	0	2	28	3	0	0	2	7	3
Vibrio cincinnatiensis	232	36	14	3	2	4	7	0	18	5	1	4	127	1	2	6	62	7	5	0	2	1	2	0	0	9	2
Vibrio fluvialis	199	32	9	2	19	17	79	20	59	16	2	7	91	8	44	7	58	25	15	6	25	52	1	3	4	3	9
Vibrio diazotrophicus	282	56	7	7	6	6	16	5	38	10	1	1	167	2	2	6	84	1	3	1	8	0	4	9	0	13	8
Vibrio gazogenes	40	21	3	3	4	2	9	2	18	5	1	2	18	2	0	4	18	0	1	0	14	5	8	7	1	17	20
Vibrio mediterranei	77	27	7	2	1	1	4	0	14	2	1	2	40	1	0	7	61	0	1	1	7	0	0	0	0	4	2
Vibrio metschnikovii	220	23	5	0	0	0	1	0	2	4	0	0	69	0	0	5	43	0	0	1	0	1	0	0	0	8	1
Vibrio nigripulchritudo	362	66	21	9	55	10	73	7	34	15	5	5	206	1	6	10	107	5	12	3	13	7	3	4	1	18	10
Vibrio ordalii	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio furnissii	13	20	7	2	2	3	7	6	16	5	0	0	8	0	1	2	20	6	0	0	2	0	0	2	0	2	3
Vibrio navarrensis	43	14	1	3	5	2	8	3	5	0	0	0	31	0	0	0	23	2	0	1	2	0	0	1	2	3	1
Vibrio splendidus	1660	372	124	69	41	41	65	16	248	74	9	7	1032	69	2	149	638	9	34	6	42	7	3	2	37	118	53
Vibrio scophthalmi	170	21	5	4	4	0	7	0	6	0	3	0	103	1	1	6	24	6	0	1	3	0	0	2	0	6	2
Vibrio cyclitrophicus	230	9	2	6	7	17	45	4	40	8	1	4	73	9	3	30	71	2	2	1	17	2	2	1	3	8	3
Vibrio anguillarum	1308	122	3	3	5	5	90	0	75	1	2	0	801	2	3	5	358	1	2	0	2	2	0	0	0	147	0
Vibrio pectenicida	107	21	9	2	9	3	9	8	12	4	2	1	71	4	2	14	39	0	3	1	7	0	0	7	0	5	5
Vibrio rumoiensis	524	51	12	9	17	6	40	8	24	9	1	1	304	3	2	14	155	5	5	1	8	9	0	2	1	32	1
Vibrio lentus	72	44	5	6	9	28	42	25	55	34	3	2	37	8	5	4	86	45	6	3	25	5	1	52	7	5	33
Vibrio agarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Vibrio kanaloae	33	25	5	4	6	5	11	1	12	6	0	1	21	24	4	1	15	3	4	2	3	1	0	2	0	3	2
Vibrio chagasii	32	25	9	1	34	6	72	3	18	6	3	3	21	2	5	8	13	9	5	1	9	5	4	7	1	1	4
Vibrio coralliilyticus	117	17	4	0	4	0	19	5	18	2	0	2	55	2	0	2	41	0	2	2	8	0	1	5	0	8	2
Vibrio tasmaniensis	619	127	3	7	5	2	3	38	8	2	2	2	247	1	1	5	205	0	2	1	6	6	0	3	3	1	4
Vibrio fortis	81	49	7	4	1	2	7	0	12	2	1	3	66	1	2	2	56	3	3	1	4	9	0	0	1	3	0
Vibrio crassostreae	4	36	6	1	2	1	8	4	37	5	1	1	7	2	0	2	28	3	3	0	2	1	0	3	0	2	1
Vibrio ezurae	100	13	2	3	1	1	9	0	11	3	0	2	70	1	1	4	18	2	2	2	0	1	0	0	1	9	0
Vibrio ponticus	2	14	1	0	6	5	13	2	10	3	3	2	2	4	1	0	10	3	1	1	7	0	0	0	0	1	2
Vibrio litoralis	110	20	3	3	9	2	24	3	11	5	0	0	51	4	0	2	16	0	0	1	7	1	0	0	6	24	0
Vibrio rhizosphaerae	73	37	4	5	1	0	9	4	9	7	2	2	43	5	2	4	45	4	3	2	5	6	1	0	1	8	4
Vibrio celticus	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Vibrio breoganii	308	71	23	4	7	14	13	12	41	23	5	6	181	11	1	14	64	7	8	2	10	10	0	1	4	12	10
Vibrio atypicus	201	28	12	3	4	2	23	4	16	4	7	4	94	3	1	5	70	4	2	0	6	1	1	2	0	9	0
Vibrio casei	111	21	4	2	4	4	17	2	20	2	0	3	62	3	1	4	65	2	1	0	5	2	0	0	0	2	2
Vibrio genomosp. F10	27	35	5	4	0	7	5	5	10	3	2	1	14	1	4	4	19	1	0	1	4	1	0	3	0	5	1
Vibrio genomosp. F6	427	5	1	1	0	0	1	0	9	0	0	0	273	1	0	2	65	0	2	0	1	0	0	8	0	6	4
Vibrio alfacsensis	141	29	6	7	6	4	20	2	34	5	5	1	65	2	2	2	27	3	2	0	14	0	0	3	0	7	3
Vibrio injenensis	112	14	5	0	0	1	2	1	14	1	0	1	63	0	1	1	44	0	0	0	1	0	0	0	0	4	13
Vibrio renipiscarius	1	3	0	1	0	0	0	5	5	0	1	1	4	6	0	0	2	2	0	0	0	0	0	0	0	0	0
Vibrio metoecus	174	39	6	3	41	5	88	1	61	4	5	5	89	4	1	6	67	6	7	0	5	1	0	2	1	6	4
Vibrio astriarenae	121	31	3	4	3	11	9	11	15	2	0	3	85	4	2	2	23	2	2	8	2	1	2	0	0	8	8
Vibrio hyugaensis	1	6	1	0	0	0	1	1	3	3	2	0	3	1	0	1	0	0	1	0	1	1	0	0	0	2	1
Vibrio algivorus	97	19	2	0	4	3	7	5	14	1	1	1	67	6	6	3	32	11	5	0	0	4	0	1	0	8	3
Vibrio cidicii	6	6	1	0	2	2	4	1	12	1	0	5	5	1	1	1	11	1	1	0	4	1	4	0	2	1	0
Vibrio qinghaiensis	1	3	3	2	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Vibrio taketomensis	72	8	3	3	9	2	21	2	8	1	1	3	45	0	7	2	22	22	7	9	4	2	0	0	0	8	1
Vibrio alginolyticus	565	107	29	27	8	8	61	20	86	5	2	1	362	2	0	7	90	2	1	1	6	5	2	1	3	9	6
Vibrio harveyi	360	66	6	8	15	3	20	0	36	5	8	4	173	1	2	8	72	1	1	4	23	1	1	3	0	21	2
Vibrio parahaemolyticus	267	119	26	9	38	73	118	22	91	9	4	29	175	23	28	33	111	36	24	61	32	20	5	33	11	26	29
Vibrio campbellii	233	102	28	17	57	8	107	21	55	8	1	8	162	16	2	8	168	6	4	4	21	3	1	4	0	21	3
Vibrio natriegens	245	44	5	4	4	2	15	5	32	3	3	5	117	6	2	32	136	6	2	0	8	1	1	0	2	13	6
Vibrio rotiferianus	53	19	2	0	4	4	7	3	29	8	1	1	28	3	3	5	28	3	2	0	5	0	1	0	0	4	2
Vibrio azureus	226	27	9	2	9	2	13	1	12	1	0	1	157	1	0	8	46	3	1	0	7	0	0	0	0	15	7
Vibrio sagamiensis	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio owensii	317	37	1	1	8	4	47	4	78	52	6	1	129	2	3	9	130	1	1	0	6	2	2	3	18	8	2
Vibrio jasicida	114	47	4	6	3	3	24	2	8	1	5	3	91	5	2	3	48	4	2	2	3	0	0	1	0	1	5
Vibrio tubiashii	97	15	3	1	1	7	3	5	5	2	0	1	67	0	0	2	18	1	4	0	13	8	2	0	1	9	1
Vibrio europaeus	26	3	1	1	2	6	13	4	9	0	0	0	13	0	1	2	6	0	0	0	3	2	0	0	1	0	1
Vibrio bivalvicida	164	21	2	2	0	1	10	1	10	2	1	2	88	0	0	5	32	2	1	4	3	0	0	0	1	6	0
Vibrio sp.	0	0	0	0	1	1	5	2	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Vibrio sp. MED222	1	1	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1
Vibrio sp. 16	79	22	2	2	2	4	8	0	15	2	1	4	57	1	0	17	41	1	0	4	3	1	1	0	0	3	3
Vibrio sp. HENC-03	0	30	1	1	5	0	68	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
Vibrio sp. ZOR0018	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
Vibrio sp. J2-3	0	3	1	0	1	1	0	0	5	1	0	1	0	0	0	0	3	2	0	2	2	0	0	0	0	0	0
Vibrio sp. J2-12	1	8	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Vibrio sp. J2-15	2	3	0	0	0	1	0	2	5	1	0	4	0	1	0	4	3	0	1	0	0	0	0	0	0	2	0
Vibrio sp. J2-4	1	0	1	0	0	2	0	0	5	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Vibrio sp. J2-31	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1
Vibrio sp. J2-17	4	0	0	0	3	1	7	3	0	1	0	1	3	0	1	5	161	0	0	0	8	0	0	0	0	0	0
Vibrio sp. ER1A	4	27	2	2	1	2	3	0	18	1	2	0	1	1	0	0	8	1	1	0	0	4	0	0	0	1	0
Vibrio sp. qd031	208	60	6	7	3	4	9	4	24	4	1	4	117	2	0	26	36	2	3	1	11	2	0	1	0	40	2
Vibrio sp. MEBiC08052	166	19	5	1	2	3	26	0	7	2	0	0	88	3	1	2	30	1	2	1	1	2	0	0	0	6	1
Vibrio sp. 10N.261.55.A7	3	8	2	0	1	4	1	1	19	1	1	1	3	4	0	8	14	0	2	1	2	1	1	0	3	1	2
Vibrio sp. 10N.286.48.B7	0	1	2	0	2	0	1	0	4	0	0	2	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0
Vibrio sp. 10N.286.49.B3	358	70	5	4	3	6	8	1	70	2	2	2	219	1	2	2	37	4	2	0	2	5	0	1	1	7	2
Vibrio sp. 10N.222.54.B6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio sp. 10N.222.54.F10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio sp. 10N.222.55.F9	0	1	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
Vibrio sp. 10N.261.54.E10	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Vibrio sp. V10_P2A27P122	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio sp. V19_P1S1T109	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio sp. UBA2437	88	9	4	1	1	2	4	4	16	4	3	1	48	3	2	3	39	0	2	1	4	1	0	0	0	4	0
Vibrio sp. UBA2441	95	13	3	2	9	3	6	3	14	1	2	2	48	4	0	4	27	2	2	0	2	1	0	0	0	3	5
Vibrio sp. 2521-89	0	1	0	0	0	0	0	5	1	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Vibrio sp. F12	1	4	0	1	0	1	1	0	5	2	1	0	0	2	0	1	1	0	1	0	3	2	0	0	0	0	0
Vibrio sp. F13	1	5	1	0	0	1	0	0	3	0	2	1	1	1	0	0	4	0	0	0	1	0	0	0	0	0	1
Vibrio sp. HBUAS61001	37	16	0	3	3	4	39	2	35	9	1	3	31	9	1	20	33	4	4	2	3	2	1	1	1	3	0
Vibrio sp. THAF100	1	3	2	1	1	4	4	4	2	3	0	0	5	2	1	0	2	1	1	3	99	0	1	1	5	0	4
Vibrio sp. THAF190c	2	3	1	0	0	0	4	1	5	1	1	5	4	1	4	4	9	4	4	2	1	0	0	1	0	1	0
Vibrio sp. B1Z05	60	4	3	0	4	4	8	2	15	1	1	3	23	0	0	3	26	1	1	2	6	0	1	0	0	2	2
Vibrio sp. THAF191c	0	0	0	0	4	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio sp. SM1977	129	9	4	5	5	3	7	0	17	4	1	2	73	4	0	5	47	2	1	2	0	0	4	1	0	8	0
Vibrio sp. OCN044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vibrio diabolicus	0	1	0	0	3	1	8	1	7	2	0	1	4	1	0	0	0	1	0	0	3	0	0	0	0	0	0
Vibrio antiquarius	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Salinivibrio kushneri	221	31	1	0	1	3	8	3	9	3	0	2	132	3	0	1	47	2	1	0	1	1	1	0	0	2	1
Salinivibrio sp. ML290	132	18	1	2	1	2	3	7	21	1	1	2	64	0	1	1	35	1	1	0	5	1	2	1	1	6	4
Salinivibrio sp. PR932	1	2	3	1	2	2	5	0	3	0	0	0	1	2	0	0	3	3	1	0	0	0	0	0	0	0	0
Salinivibrio sp. YCSC6	3	6	1	1	0	0	0	0	0	1	0	0	5	1	0	0	1	1	1	0	1	0	1	0	0	0	0
Salinivibrio sp. HTSP	0	1	0	1	1	1	4	0	2	0	0	0	0	4	0	0	47	0	0	1	0	0	0	0	0	0	0
Enterovibrio norvegicus	334	68	17	9	8	29	41	12	40	5	4	9	189	5	3	10	89	8	4	6	25	4	4	4	3	20	2
Enterovibrio nigricans	203	25	7	2	3	4	9	1	10	2	2	1	115	3	0	1	60	1	1	3	3	0	0	3	2	12	3
Candidatus Enterovibrio escacola	335	76	24	6	13	53	12	4	23	1	2	1	245	3	1	18	125	2	3	12	5	3	1	3	0	37	1
Candidatus Enterovibrio luxaltus	87	10	4	1	0	1	4	1	3	1	0	2	71	0	0	2	21	0	0	1	0	0	1	0	0	8	0
Enterovibrio sp. CAIM 600	80	20	1	1	6	3	13	2	18	13	0	17	65	1	1	5	30	2	1	1	5	1	0	3	0	6	3
Grimontia hollisae	43	18	2	1	7	3	24	1	12	2	1	0	38	3	6	3	28	4	5	7	1	0	3	0	1	3	5
Aliivibrio fischeri	426	174	21	18	56	33	69	32	95	26	7	6	275	28	5	35	112	5	6	17	17	9	2	16	1	41	16
Aliivibrio logei	264	8	4	0	0	2	0	1	5	0	0	12	161	1	0	1	77	1	0	0	0	0	0	0	0	5	1
Aliivibrio salmonicida	2	2	0	0	2	2	2	2	5	2	1	2	3	0	0	0	0	0	0	2	3	0	4	0	1	1	0
Aliivibrio sp. 1S128	42	3	3	0	0	0	0	2	0	1	0	0	21	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Thaumasiovibrio occultus	135	33	4	5	3	7	5	12	17	1	1	2	85	0	0	6	36	1	1	2	2	2	1	1	0	10	3
Vibrionales bacterium C3R12	1	1	0	0	3	1	7	2	4	1	0	0	1	0	2	0	3	1	0	1	0	1	0	0	0	0	0
uncultured Ruminobacter sp.	17663	1573	236	164	29	27	96	18	415	59	24	30	11497	7	8	513	3966	15	15	7	67	1	3	4	4	863	3
Ruminobacter sp. RM87	21756	4408	569	458	63	56	197	29	1181	311	62	49	13397	4	2	998	8766	2	2	5	100	3	2	1	1	3016	2
uncultured Succinivibrio sp.	8488	1340	234	166	669	382	961	2687	442	822	63	15	5617	23	9	183	1445	5	13	5	76	7	21	86	8	1542	175
Succinivibrio sp. Phil9	35853	6260	815	1129	5390	3880	7564	11209	1444	11865	181	87	23120	8	12	15	62	4	28	8	479	3	59	414	7	6863	1581
Succinivibrio sp.	22182	5883	779	906	5791	2774	10609	8533	6865	11501	543	687	13860	622	105	1109	4441	149	137	110	1327	134	121	1507	207	4327	1434
Succinatimonas hippei	1296	289	47	30	31	22	104	40	138	46	7	13	751	13	5	52	571	15	11	6	17	4	6	8	2	98	13
Succinatimonas sp. CAG:777	157847	25222	3576	4627	22684	14449	34496	58507	7399	45211	791	506	95458	67	22	138	628	9	60	85	1725	35	203	739	56	21804	6571
Succinatimonas sp. UBA1264	1162	5	0	2	236	0	559	0	3	6	1	0	693	0	35	0	1	4	5	0	0	0	0	1	0	2	0
Succinatimonas sp. UBA2802	5	5	3	0	9	5	88	3	5	6	1	0	7	1	0	0	0	0	0	0	8	0	0	0	0	137	0
Succinatimonas sp. UBA2849	169926	45727	6244	8861	49931	25415	71527	59096	7147	77806	1416	504	104068	56	34	270	928	3	65	156	3441	66	507	868	59	21995	14015
Succinatimonas sp. UBA2938	17958	2604	476	317	1207	1	1590	1	702	181	4	3	16488	1	0	211	2258	0	2	3	2	1	0	6	0	1963	222
Succinatimonas sp. UBA4288	166	60	8	11	31	15	37	29	32	31	2	4	124	2	2	4	55	7	1	2	16	2	3	4	0	52	3
Succinatimonas sp. UBA6849	12904	1669	249	318	3375	1599	4452	7833	702	4044	54	45	7498	17	4	38	221	3	6	15	213	2	26	94	3	2142	1003
Succinatimonas sp. UBA7265	1	58	5	2	1	0	4	38	4	0	1	0	0	1	1	1	6	0	0	0	1	0	0	2	1	95	0
Succinatimonas sp. UBA7771	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Succinatimonas sp. UBA7790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Succinivibrionaceae bacterium WG-1	3518	275	66	41	0	1	3	0	88	6	6	2	2076	1	0	88	807	0	0	1	0	0	0	0	0	216	16
Succinivibrionaceae bacterium UBA1220	1259	72	5	3	3	1	25	0	31	0	1	3	834	1	0	56	438	1	0	2	2	0	0	0	0	70	2
Succinivibrionaceae bacterium UBA3769	1512	180	42	17	9	10	47	13	91	15	7	19	987	6	2	47	453	9	6	11	20	3	3	3	0	67	8
Succinivibrionaceae bacterium	450	75	18	20	13	9	36	12	18	16	4	3	267	1	0	9	110	3	3	2	7	2	1	9	0	25	1
Aeromonas hydrophila	346	93	33	7	30	40	98	44	151	35	29	110	192	6	7	194	367	89	9	6	33	17	0	9	2	26	25
Aeromonas salmonicida	5	37	5	1	5	8	35	11	27	13	4	6	89	4	3	22	63	36	4	7	4	2	8	7	0	0	5
Aeromonas sobria	44	30	5	2	1	1	6	0	6	1	2	4	26	1	1	28	34	4	1	7	1	1	0	1	0	2	0
Aeromonas caviae	6	48	5	0	3	1	73	7	39	2	0	1	6	1	0	1266	314	3	0	5	9	2	0	1	0	0	2
Aeromonas media	0	0	1	0	2	0	21	0	9	0	2	5	1	1	0	14	46	4	0	2	2	1	1	0	0	1	0
Aeromonas schubertii	5	21	4	1	14	1	30	13	13	5	3	3	2	3	3	10	17	13	2	1	5	0	0	1	1	1	2
Aeromonas veronii	295	206	41	46	41	38	127	53	143	25	3	45	144	5	4	611	255	41	34	61	54	22	1	25	3	19	22
Aeromonas allosaccharophila	95	8	2	0	4	0	17	3	18	1	0	1	55	0	0	40	48	6	0	1	1	0	0	0	1	4	0
Aeromonas enteropelogenes	17	44	6	7	4	7	28	3	37	11	9	9	7	1	6	41	120	17	1	5	14	0	0	1	0	2	2
Aeromonas popoffii	50	10	2	2	3	2	17	2	9	4	1	5	25	0	2	5	20	1	2	1	6	0	0	0	0	1	1
Aeromonas bestiarum	5	1	1	0	6	0	23	0	4	2	0	2	7	0	4	5	21	2	3	0	1	0	0	0	0	1	4
Aeromonas dhakensis	3	34	5	1	41	4	88	3	21	0	1	6	5	1	2	81	143	8	1	6	8	4	1	2	0	4	1
Aeromonas simiae	4	7	1	1	10	0	32	0	10	3	1	7	1	1	0	9	53	4	2	3	2	2	2	3	2	0	2
Aeromonas tecta	3	9	1	2	1	2	4	2	21	3	1	4	1	1	1	16	31	7	0	1	2	0	0	0	1	0	1
Aeromonas bivalvium	0	2	1	0	0	0	4	1	3	0	1	0	0	0	0	4	4	2	1	0	2	3	1	0	0	0	1
Aeromonas diversa	0	5	2	1	2	1	13	2	10	4	0	3	0	1	1	2	12	2	0	0	0	1	0	0	0	0	1
Aeromonas fluvialis	35	2	2	1	1	1	4	1	17	15	1	5	16	0	3	11	15	3	0	1	1	3	1	0	7	6	1
Aeromonas rivipollensis	1	6	2	0	1	8	3	2	3	0	1	0	0	0	0	2	6	0	0	0	1	1	0	1	0	0	1
Aeromonas sp.	0	2	1	0	1	0	1	2	4	0	1	2	0	0	0	2	17	2	0	0	1	0	0	0	0	0	1
Aeromonas sp. ZOR0002	0	0	0	0	8	1	68	8	54	3	1	1	1	2	0	3	2	1	0	1	2	0	0	1	0	0	0
Aeromonas sp. ASNIH3	5	2	0	0	0	0	0	0	0	0	0	0	7	2	0	7	3	1	0	0	2	0	0	0	0	0	0
Aeromonas sp. ASNIH4	0	6	0	1	1	0	5	0	5	1	0	2	1	0	0	4	4	4	0	0	2	0	0	0	0	0	0
Aeromonas sp. ASNIH5	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	59	3	0	0	0	0	0	0	0	0	0	1
Aeromonas sp. 62-46	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	87	5	1	0	2	0	0	0	0	1	0	0
Aeromonas sp. YN13HZO-058	9	24	0	0	7	5	37	3	17	0	0	8	9	1	5	5	5	32	7	9	7	5	1	0	1	0	0
Aeromonas sp. CA23	2	17	4	0	1	2	9	2	15	1	1	0	1	3	0	8	16	6	0	0	3	0	0	1	1	0	1
Aeromonas sp. CU5	0	4	1	1	0	0	8	3	3	2	0	1	0	0	0	8	1	1	0	2	1	0	0	0	1	0	0
Aeromonas sp. HMWF015	1	2	0	1	0	1	0	0	0	2	0	0	0	1	0	44	1	0	0	0	0	0	0	0	0	0	0
Aeromonas sp. HMWF016	2	8	0	1	2	0	8	0	52	1	1	1	1	1	2	852	63	2	1	28	1	1	1	1	0	1	2
Aeromonas sp. HMWF036	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	33	6	0	0	0	0	0	0	0	0	0	0
Aeromonas sp. 8C	0	3	0	0	5	0	33	0	0	0	0	1	0	0	0	32	6	0	0	0	0	0	0	0	0	0	1
Tolumonas auensis	351	79	5	4	8	5	29	18	25	6	2	3	190	2	1	6	96	3	3	4	16	1	0	1	3	34	5
Oceanimonas baumannii	36	28	3	1	6	2	27	5	40	2	2	9	23	0	6	1	14	18	3	2	5	2	0	0	1	5	2
Oceanimonas smirnovii	167	20	3	3	13	1	25	4	26	1	1	13	89	0	3	3	64	2	4	2	1	3	0	3	0	7	0
Oceanimonas marisflavi	107	30	2	2	5	3	28	4	8	3	1	24	72	4	2	4	51	19	2	4	4	0	1	0	0	2	1
Oceanimonas sp. GK1	4	7	0	0	0	3	9	1	7	1	0	1	1	3	2	1	6	8	2	0	3	2	0	0	0	2	0
Oceanisphaera avium	344	38	6	4	1	1	12	1	5	0	3	3	189	0	0	5	66	2	0	0	1	0	0	2	0	29	1
Zobellella denitrificans	2	31	2	3	4	1	23	5	21	2	0	9	1	2	3	3	35	8	1	3	3	2	0	1	0	0	1
Zobellella maritima	2	7	2	0	3	0	9	6	9	3	0	2	2	1	0	2	14	9	1	5	7	0	0	2	0	0	0
uncultured Aeromonadales bacterium	16168	1035	153	123	68	43	271	41	402	53	22	50	10243	21	16	362	3813	52	19	44	61	17	5	15	6	1118	43
Actinobacillus pleuropneumoniae	206	27	1	4	6	2	14	0	44	21	1	1	102	4	3	7	77	7	7	3	1	0	3	2	7	6	4
Actinobacillus suis	3	22	2	1	3	0	4	3	7	2	1	3	7	1	0	0	9	0	0	2	4	1	0	1	1	1	5
Actinobacillus capsulatus	8	34	9	3	3	7	10	5	19	1	8	2	7	0	2	0	8	1	1	4	2	3	0	8	2	0	4
Actinobacillus ureae	91	23	1	1	2	9	3	8	6	1	0	0	50	3	1	1	21	4	5	3	3	3	1	0	4	0	2
Actinobacillus porcinus	8	15	3	1	6	1	8	1	9	4	1	3	5	2	2	15	57	2	8	1	5	1	0	0	8	1	0
Actinobacillus succinogenes	47	14	3	1	2	9	7	2	7	3	2	1	30	2	5	3	11	2	3	3	5	3	0	0	20	4	7
Haemophilus haemolyticus	258	104	14	9	0	7	14	14	16	7	3	1	150	0	0	12	113	2	0	0	1	0	3	2	36	12	4
Haemophilus influenzae	2039	3093	315	300	127	95	327	221	461	215	79	2	1463	98	2	154	1554	9	22	8	74	6	27	53	606	51	93
Haemophilus parainfluenzae	7532	18643	2241	1498	486	419	1217	1032	1648	1159	486	55	5860	291	51	662	5865	32	29	30	380	27	143	285	3531	97	494
[Haemophilus] ducreyi	34	29	4	2	3	11	2	3	22	3	2	0	25	8	0	1	25	0	2	2	0	0	1	0	5	1	2
Haemophilus paracuniculus	5	2	2	0	0	2	9	3	7	0	0	2	3	1	0	5	14	1	0	1	2	1	0	1	0	0	0
Haemophilus parahaemolyticus	75	71	18	6	2	5	14	22	18	17	7	3	27	3	2	3	57	0	3	2	4	0	1	6	43	2	9
Haemophilus aegyptius	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0
Haemophilus pittmaniae	3079	152	23	19	563	30	1597	14	848	60	3	40	253	6	1	1061	10715	1	1	22	82	3	11	215	42	6	153
Haemophilus sp. oral taxon 036	25	50	6	6	2	3	7	6	16	5	0	0	14	2	1	5	40	0	0	0	2	1	0	4	58	0	0
Haemophilus sp. oral taxon 851	31	87	9	7	3	3	12	6	14	4	3	0	27	1	0	5	22	1	0	0	1	0	1	0	37	1	1
Haemophilus sp. HMSC61B11	1203	1875	244	128	49	7	149	78	224	132	75	3	858	8	0	95	776	2	0	1	8	1	2	41	382	2	40
Haemophilus sp. HMSC71H05	821	2708	344	216	58	68	152	134	243	186	58	2	603	45	2	94	786	0	3	1	63	2	7	52	269	4	73
Haemophilus sp. HMSC061E01	620	2162	212	187	32	49	130	119	263	135	48	1	472	26	3	73	811	0	0	1	41	2	2	51	275	5	48
