Sample	Bin	ANI	Phylum	Species
C31	71	99.46666666666665	Firmicutes_A	CAG-138
C31	73_sub	99.652	Firmicutes_A	Acutalibacteraceae
C31	75	99.46	Firmicutes_A	Oscillospiraceae
C31	77	99.91025641025641	Verrucomicrobiota	Akkermansiaceae
C3	17	99.81666666666666	Verrucomicrobiota	CAG-312
C31	bin.10_sub	99.68421052631578	Firmicutes_A	Lachnospiraceae
C31	bin.17	99.58378378378379	Verrucomicrobiota	Victivallaceae
C31	bin.18	99.6909090909091	Firmicutes_A	Lachnospiraceae
C31	bin.19_sub	99.8	Firmicutes_A	Lachnospiraceae
C31	bin.26	99.84	Proteobacteria	Succinivibrionaceae
C31	bin.39	98.99230769230768	Bacteroidota	Paludibacteraceae
C31	bin.41	99.64285714285715	Firmicutes_A	CAG-465
C31	maxbin.007	99.825	Firmicutes_A	Lachnospiraceae
C3	20	99.5888888888889	Firmicutes_A	CAG-138
C32	10	99.82727272727271	Firmicutes_A	CAG-272
C32	21	99.97999999999999	Proteobacteria	Enterobacteriaceae
C32	22	99.78	Bacteroidota	Bacteroidaceae
C32	24	99.71333333333334	Proteobacteria	Pasteurellaceae
C32	26	99.75000000000001	Firmicutes_C	Acidaminococcaceae
C32	28	99.63913043478264	Firmicutes_A	CAG-727
C32	39	99.99285714285715	Proteobacteria	Burkholderiaceae
C32	43	99.91	Proteobacteria	Succinivibrionaceae
C32	52	99.47777777777777	Bacteroidota	Rikenellaceae
C32	5_sub	99.82222222222224	Bacteroidota	Rikenellaceae
C32	61_sub	98.33	Firmicutes_A	Oscillospiraceae
C32	71	99.73809523809524	Bacteroidota	Bacteroidaceae
C32	73	99.46153846153847	Firmicutes_A	Lachnospiraceae
C32	76	99.69047619047619	Bacteroidota	Bacteroidaceae
C3	27	99.79583333333333	Cyanobacteria	Gastranaerophilaceae
C3	29	99.596	Bacteroidota	Bacteroidaceae
C32	bin.15	99.58571428571429	Firmicutes_A	Oscillospiraceae
C32	bin.21	99.61212121212122	Bacteroidota	UBA932
C32	maxbin.030_sub	99.35	Firmicutes_C	Veillonellaceae
C3	30_sub	99.96666666666665	Proteobacteria	Enterobacteriaceae
C33	12	99.33043478260869	Firmicutes_A	Acutalibacteraceae
C33	17	99.8388888888889	Firmicutes_A	Lachnospiraceae
C33	18	99.76363636363637	Firmicutes_A	CAG-138
C33	19	99.54999999999998	Bacteroidota	Rikenellaceae
C3	31_sub	99.66000000000001	Proteobacteria	Burkholderiaceae
C33	20_sub	99.9125	Bacteroidota	Rikenellaceae
C33	23	99.715	Bacteroidota	Muribaculaceae
C33	29	99.9	Firmicutes_A	CAG-917
C33	2	99.76666666666667	Firmicutes_A	CAG-917
C33	34_sub	99.53055555555555	Firmicutes_A	CAG-138
C33	35	99.6962962962963	Firmicutes_A	CAG-74
C33	38	99.68437499999999	Firmicutes_A	CAG-727
C33	44_sub	99.53846153846153	Firmicutes_A	Acutalibacteraceae
C33	45	99.69655172413795	Cyanobacteria	Gastranaerophilaceae
C3	34	99.64615384615385	Firmicutes_A	
C33	51_sub	99.65555555555557	Firmicutes_A	CAG-272
C33	53	99.2625	Firmicutes_A	Acutalibacteraceae
C33	59	99.17692307692306	Firmicutes_A	Lachnospiraceae
C33	5	99.6	Proteobacteria	Pasteurellaceae
C33	76	99.36842105263158	Firmicutes_A	CAG-272
C33	bin.10	99.53571428571426	Firmicutes_A	Oscillospiraceae
C33	bin.20	99.61388888888888	Firmicutes_A	
C33	bin.28	99.61944444444444	Firmicutes_A	QALW01
C33	bin.34	99.53888888888888	Firmicutes_A	Ruminococcaceae
C33	maxbin.038_sub	92.69090909090909	Firmicutes_A	UBA1242
C33	maxbin.043_sub	99.76153846153846	Firmicutes_A	Ruminococcaceae
C33	maxbin.045	99.40526315789475	Verrucomicrobiota	Victivallaceae
C3	42	99.89090909090909	Desulfobacterota_A	Desulfovibrionaceae
C3	47_sub	99.71	Firmicutes_C	Acidaminococcaceae
C3	4_sub	97.47999999999999	Bacteroidota	Rikenellaceae
C3	54_sub	99.875	Firmicutes_A	CAG-382
C3	56	99.22	Proteobacteria	CAG-239
C3	57_sub	99.69142857142857	Firmicutes_A	CAG-272
C3	62	99.59473684210525	Firmicutes	Erysipelotrichaceae
C3	64	99.8103448275862	Firmicutes_A	Acutalibacteraceae
C3	69	99.96538461538461	Firmicutes_A	Lachnospiraceae
C3	70	99.7888888888889	Firmicutes_A	Ruminococcaceae
C3	71	99.63333333333334	Firmicutes_A	CAG-74
C3	73	99.23333333333333	Firmicutes_A	Butyricicoccaceae
C3	81	99.72399999999998	Firmicutes_A	CAG-138
C3	82	99.19333333333334	Firmicutes_A	Anaerovoracaceae
C3	90	99.57857142857142	Firmicutes_A	CAG-138
C3	97	99.74999999999999	Verrucomicrobiota	CAG-312
C3	bin.12	99.94615384615385	Bacteroidota	Marinifilaceae
C3	bin.1	99.77142857142857	Firmicutes_A	CAG-314
C3	bin.22	99.71764705882352	Firmicutes_A	CAG-138
C3	bin.28_sub	99.876	Cyanobacteria	Gastranaerophilaceae
C3	bin.33	99.89615384615385	Verrucomicrobiota	Akkermansiaceae
C3	bin.36	99.62666666666668	Firmicutes_A	CAG-74
C3	bin.42	99.73333333333332	Firmicutes_A	Ruminococcaceae
C3	bin.55	99.96129032258064	Firmicutes_A	Ruminococcaceae
C3	bin.57	99.40666666666668	Firmicutes_A	Acutalibacteraceae
C3	bin.67_sub	99.68181818181819	Firmicutes_A	Oscillospiraceae
C3	bin.72	99.77878787878787	Firmicutes_A	Acutalibacteraceae
C3	bin.73	99.64166666666667	Firmicutes_A	CAG-138
C3	maxbin.001	99.79523809523809	Firmicutes_A	CAG-917
C3	maxbin.008_sub	99.98823529411766	Bacteroidota	Bacteroidaceae
C3	maxbin.014	99.69714285714286	Firmicutes_A	Oscillospiraceae
C3	maxbin.022_sub	99.99	Bacteroidota	Bacteroidaceae
C3	maxbin.028	99.77000000000001	Firmicutes_A	CAG-272
C3	maxbin.031_sub	99.36	Firmicutes_C	Dialisteraceae
C3	maxbin.059_sub	99.54857142857144	Bacteroidota	UBA1820
C4	103_sub	98.4111111111111	Firmicutes_A	CAG-727
C4	106	99.55454545454545	Verrucomicrobiota	Victivallaceae
C4	114	99.72307692307693	Proteobacteria	Burkholderiaceae
C4	115	99.36818181818181	Firmicutes_A	CAG-138
C4	120	98.41666666666667	Synergistota	Synergistaceae
C4	126	99.46	Firmicutes_A	Anaerovoracaceae
C4	15	99.68333333333334	Verrucomicrobiota	UBA1067
C4	16	99.21176470588233	Bacteroidota	Bacteroidaceae
C4	19	99.59	Firmicutes_A	Lachnospiraceae
C4	22_sub	99.834375	Firmicutes_A	Lachnospiraceae
C4	28	99.6478260869565	Firmicutes_A	CAG-552
C4	29	99.64285714285712	Proteobacteria	Burkholderiaceae
C4	31	99.9304347826087	Desulfobacterota_A	Desulfovibrionaceae
C4	36_sub	99.375	Firmicutes_A	CAG-272
C4	40	99.75882352941177	Firmicutes_C	Selenomonadaceae
C4	44	99.875	Verrucomicrobiota	Akkermansiaceae
C4	54	99.73529411764707	Verrucomicrobiota	CAG-312
C4	56	99.73571428571431	Actinobacteriota	Bifidobacteriaceae
C4	60	99.75384615384615	Firmicutes_A	Acutalibacteraceae
C4	65_sub	98.52916666666665	Bacteroidota	UBA932
C4	6	86.60666666666667	Bacteroidota	Paludibacteraceae
C4	81_sub	99.64615384615384	Firmicutes_A	Anaerovoracaceae
C4	83	99.425	Firmicutes_A	QALW01
C4	84	99.79130434782608	Firmicutes_A	CAG-382
C4	88_sub	99.84166666666668	Bacteroidota	Tannerellaceae
C4	91_sub	99.38684210526316	Firmicutes_A	Lachnospiraceae
C4	99	99.60714285714285	Firmicutes	CAG-288
C4	bin.13	99.69032258064516	Bacteroidota	UBA932
C4	bin.25	99.33478260869565	Firmicutes_A	Oscillospiraceae
C4	bin.26	99.63571428571427	Firmicutes_C	Dialisteraceae
C4	bin.34	99.42666666666666	Bacteroidota	UBA932
C4	bin.36	99.63749999999999	Bacteroidota	UBA932
C4	bin.38	98.16153846153844	Firmicutes_A	Oscillospiraceae
C4	bin.40	99.71379310344828	Spirochaetota	Treponemataceae
C4	bin.42	99.775	Firmicutes_A	Acutalibacteraceae
C4	bin.49	99.44090909090909	Firmicutes_A	Oscillospiraceae
C4	bin.50_sub	98.88285714285715	Firmicutes_A	Oscillospiraceae
C4	bin.59	99.56944444444444	Firmicutes_A	Oscillospiraceae
C4	bin.65	99.67647058823529	Firmicutes_A	CAG-917
C4	bin.69	99.78461538461539	Firmicutes_A	Ruminococcaceae
C4	bin.72_sub	99.98918918918919	Firmicutes_A	CAG-272
C4	bin.73	99.48181818181818	Bacteroidota	UBA932
C4	bin.75	99.56944444444444	Firmicutes_A	Ruminococcaceae
C4	bin.79	99.77000000000001	Firmicutes_A	CAG-917
C4	bin.9	99.86470588235295	Firmicutes_A	Lachnospiraceae
C4	maxbin.002	99.77567567567567	Firmicutes_A	CAG-138
C4	maxbin.012	99.84230769230768	Firmicutes_A	CAG-314
C4	maxbin.013_sub	99.70454545454545	Firmicutes_A	CAG-138
C4	maxbin.072_sub	96.94516129032259	Firmicutes	CAG-302
C5	11	99.74285714285715	Firmicutes_A	Ruminococcaceae
C5	25	99.82000000000001	Proteobacteria	Succinivibrionaceae
C5	48	99.91428571428571	Proteobacteria	Burkholderiaceae
C5	52	99.81200000000001	Bacteroidota	Bacteroidaceae
C5	62	99.63529411764706	Firmicutes_C	Selenomonadaceae
C5	bin.26	99.81666666666666	Bacteroidota	Bacteroidaceae
C5	maxbin.023_sub	95.85882352941177	Proteobacteria	Burkholderiaceae
C6	34	100.0	Proteobacteria	Enterobacteriaceae
C6	43_sub	99.64285714285714	Bacteroidota	Bacteroidaceae
C6	5	99.89999999999999	Proteobacteria	Burkholderiaceae
C6	66	99.80000000000001	Cyanobacteria	Gastranaerophilaceae
C6	bin.22	99.78823529411764	Bacteroidota	Bacteroidaceae
C6	maxbin.008	99.78235294117648	Proteobacteria	Succinivibrionaceae
C6	maxbin.010_sub	99.46666666666667	Bacteroidota	Bacteroidaceae
C6	maxbin.022	99.81875	Firmicutes_A	Acutalibacteraceae
C8	100	99.85333333333334	Firmicutes_A	Lachnospiraceae
C8	111	99.79333333333334	Bacteroidota	Muribaculaceae
C8	11	99.57857142857144	Firmicutes_C	Acidaminococcaceae
C8	17	99.80909090909091	Firmicutes_A	Acutalibacteraceae
C8	31_sub	92.20689655172413	Desulfobacterota_A	Desulfovibrionaceae
C8	3	99.51052631578948	Firmicutes_A	CAG-552
C8	41	99.83030303030303	Cyanobacteria	Gastranaerophilaceae
C8	43	99.75625	Firmicutes_A	Lachnospiraceae
C8	45	99.79285714285713	Bacteroidota	Bacteroidaceae
C8	49	99.85333333333334	Firmicutes_A	Ruminococcaceae
C8	62	99.65185185185184	Firmicutes	CAG-822
C8	63	99.92	Bacteroidota	Tannerellaceae
C8	75	99.75454545454546	Firmicutes_A	Lachnospiraceae
C8	7	99.6258064516129	Firmicutes_A	CAG-272
C8	80	99.68571428571428	Cyanobacteria	Gastranaerophilaceae
C8	83_sub	99.51739130434781	Desulfobacterota_A	Desulfovibrionaceae
C8	97	99.76	Firmicutes_A	Acutalibacteraceae
C8	bin.10	99.70769230769231	Firmicutes_A	CAG-138
C8	bin.24_sub	99.53888888888889	Firmicutes_A	Oscillospiraceae
C8	bin.26	99.74	Firmicutes_A	CAG-74
C8	bin.34	99.91212121212122	Firmicutes_A	CAG-272
C8	bin.35	99.53461538461539	Firmicutes_A	Ruminococcaceae
C8	bin.36	99.87407407407407	Firmicutes_A	Lachnospiraceae
C8	bin.37	100.0	Bacteroidota	Rikenellaceae
C8	bin.38_sub	99.88181818181819	Firmicutes_A	Lachnospiraceae
C8	bin.3	99.83157894736841	Firmicutes_A	Acutalibacteraceae
C8	bin.44	99.69130434782608	Firmicutes_A	Oscillospiraceae
C8	bin.47	99.65384615384616	Firmicutes_A	CAG-314
C8	bin.59_sub	99.68	Firmicutes_A	Oscillospiraceae
C8	bin.76	99.90666666666667	Bacteroidota	Rikenellaceae
C8	maxbin.007	99.83478260869566	Firmicutes_A	Ruminococcaceae
C8	maxbin.011_sub	99.99285714285715	Bacteroidota	Bacteroidaceae
C8	maxbin.022	99.99428571428572	Verrucomicrobiota	Akkermansiaceae
C8	maxbin.023	99.76666666666667	Firmicutes_A	Lachnospiraceae
C8	maxbin.054_sub	99.6	Firmicutes_A	CAG-727
C8	maxbin.058	99.86521739130436	Proteobacteria	Burkholderiaceae
C9	0	99.91142857142857	Bacteroidota	Barnesiellaceae
C9	104	99.8294117647059	Firmicutes_A	Lachnospiraceae
C9	110_sub	99.65263157894736	Firmicutes_A	Lachnospiraceae
C9	114	99.9025641025641	Firmicutes_A	CAG-138
C9	119	99.78823529411765	Desulfobacterota_A	Desulfovibrionaceae
C9	121	99.6076923076923	Firmicutes_A	CAG-74
C9	12	99.76842105263158	Verrucomicrobiota	Akkermansiaceae
C9	29_sub	99.90400000000001	Firmicutes_A	CAG-727
C9	31_sub	99.67647058823529	Firmicutes_A	CAG-272
C9	38	99.25714285714287	Firmicutes_A	CAG-272
C9	40	99.70714285714284	Firmicutes_A	Lachnospiraceae
C9	42	99.5421052631579	Proteobacteria	Enterobacteriaceae
C9	56	99.71666666666665	Firmicutes_A	CAG-138
C9	57	99.02272727272727	Firmicutes_A	CAG-74
C9	5	99.83000000000001	Firmicutes_A	CAG-917
C9	63	99.78125	Firmicutes_A	Acutalibacteraceae
C9	64	99.16190476190476	Firmicutes_A	Anaerovoracaceae
C9	65	99.57058823529412	Verrucomicrobiota	Victivallaceae
C9	6	75.13529411764705	Firmicutes_A	
C9	7	99.58	Firmicutes_A	Acutalibacteraceae
C9	80	99.21081081081083	Firmicutes_A	CAG-272
C9	81	98.99583333333334	Firmicutes	Erysipelotrichaceae
C9	86	99.52000000000001	Firmicutes_A	CAG-917
C9	95	99.99090909090908	Bacteroidota	Rikenellaceae
C9	bin.10	99.42777777777779	Firmicutes_A	Oscillospiraceae
C9	bin.22	99.75263157894737	Firmicutes_A	Acutalibacteraceae
C9	bin.25	99.75999999999999	Firmicutes_A	CAG-138
C9	bin.29	99.61666666666667	Thermoplasmatota	Methanomethylophilaceae
C9	bin.33_sub	99.74054054054055	Firmicutes_A	CAG-138
C9	bin.38	99.38928571428572	Bacteroidota	UBA932
C9	bin.39	99.62142857142855	Firmicutes_A	Acutalibacteraceae
C9	bin.40	99.62424242424244	Bacteroidota	Bacteroidaceae
C9	bin.42	99.89285714285714	Firmicutes_A	CAG-314
C9	bin.50	99.24054054054054	Firmicutes_A	Oscillospiraceae
C9	bin.75	99.71666666666667	Bacteroidota	Bacteroidaceae
C9	maxbin.007_sub	NA	NA	NA
C9	maxbin.008_sub	99.54166666666669	Firmicutes_A	CAG-138
